match_id,fraction of match covered by td exclusion zone,pearson_correlation,fraction of match covered by td injection,distance,dice_coefficient,spearman_correlation,injection_overlap,image_series_id,source,exclusion_zone_overlap,td_secondary_source,td_percent_secondary,td_injection_size,td_primary_source,td_percent_primary,match_secondary_source,match_percent_secondary,match_injection_size,match_primary_source,match_percent_primary,Virus,same_primary,same_secondary,<60% primary,same secondary for <60% primary,injection_size_ratio
525412369,0,0.760882239,0,1260.991674,0,0.712791868,0,664716091,RSPv,0,RSPd,0.006410935,0.026786134,RSPv,0.993588264,RSPd,0.052201428,0.003195755,RSPv,0.947798506,EGFP,TRUE,TRUE,FALSE,,0.119306312
531443949,0.093834736,0.840401217,3.74E-05,550.5807714,0.000153755,0.734864448,0.000126852,664716091,RSPv,0.013995952,RSPd,0.006410935,0.026786134,RSPv,0.993588264,RSPagl,0.383816936,0.017279937,RSPv,0.415037967,EGFP,TRUE,FALSE,TRUE,FALSE,0.645107534
555012592,0,0.736336401,0,992.1716425,0,0.665429798,0,664716091,RSPv,0,RSPd,0.006410935,0.026786134,RSPv,0.993588264,RSPd,0.163841025,0.011666167,RSPv,0.836159027,EGFP,TRUE,TRUE,FALSE,,0.43553009
561307215,0.492259473,0.687462972,0.102927797,476.0648307,0.103819506,0.826825014,0.035012841,664716091,RSPv,0.092724075,RSPd,0.006410935,0.026786134,RSPv,0.993588264,RSPd,0.441353231,0.027181153,RSPv,0.530388396,EGFP,TRUE,TRUE,TRUE,TRUE,1.014747122
561511939,0.09399427,0.739146763,0.02616645,667.1023255,0.032379781,0.585931793,0.019278214,664716091,RSPv,0.023764182,RSPd,0.006410935,0.026786134,RSPv,0.993588264,fiber tracts,0.025185742,0.005104231,RSPv,0.974814244,EGFP,TRUE,FALSE,FALSE,,0.190554985
561512675,0,0.807255591,0,1829.409144,0,0.459600968,0,664716091,RSPv,0,RSPd,0.006410935,0.026786134,RSPv,0.993588264,RSPd,0.062191771,0.006055418,RSPv,0.937808242,EGFP,TRUE,TRUE,FALSE,,0.226065401
561910766,0,0.77571521,0,1701.746185,0,0.42417849,0,664716091,RSPv,0,RSPd,0.006410935,0.026786134,RSPv,0.993588264,RSPd,0.036925642,0.002867473,RSPv,0.963074265,EGFP,TRUE,TRUE,FALSE,,0.107050657
569904687,0.994893787,0.782173346,0.77155927,58.64952327,0.856827939,0.865423504,0.650523788,664716091,RSPv,0.303376923,RSPd,0.006410935,0.026786134,RSPv,0.993588264,RSPd,0.00543136,0.033391944,RSPv,0.993354777,EGFP,TRUE,TRUE,FALSE,,1.246613042
570071403,0.000665532,0.807791725,0.000123725,898.3632352,2.41E-05,0.720327134,2.11E-06,664716091,RSPv,8.26E-06,RSPd,0.006410935,0.026786134,RSPv,0.993588264,RSPd,0.086960064,0.0028774,RSPv,0.913039924,EGFP,TRUE,TRUE,FALSE,,0.107421251
571647261,0,0.820295868,0,943.5231622,0,0.733688319,0,664716091,RSPv,0,RSPd,0.006410935,0.026786134,RSPv,0.993588264,RSPd,0.184566384,0.024159335,RSPv,0.815433629,EGFP,TRUE,TRUE,FALSE,,0.901934362
592522663,0.654327393,0.651091092,0.077468743,347.0122159,0.023204092,0.203414958,0.011862295,664716091,RSPv,0.026609088,RSPd,0.006410935,0.026786134,RSPv,0.993588264,,,0.00051821,RSPv,1.000000021,EGFP,TRUE,FALSE,FALSE,,0.019346217
592724077,0.476492744,0.815168463,0.260617562,282.2924675,0.021394339,0.586678767,0.011073946,664716091,RSPv,0.018457472,RSPd,0.006410935,0.026786134,RSPv,0.993588264,RSPd,0.097355304,0.000909361,RSPv,0.902644659,EGFP,TRUE,TRUE,FALSE,,0.033948936
605496542,0,0.743085773,0,1644.471305,0,0.518571032,0,664716091,RSPv,0,RSPd,0.006410935,0.026786134,RSPv,0.993588264,fiber tracts,0.001120916,0.07717576,RSPv,0.998857987,EGFP,TRUE,FALSE,FALSE,,2.881183187
616674416,0,0.826612326,0,1561.436516,0,0.493097166,0,664716091,RSPv,0,RSPd,0.006410935,0.026786134,RSPv,0.993588264,,,0.011728322,RSPv,1.000000098,EGFP,TRUE,FALSE,FALSE,,0.437850472
623838656,0.56337836,0.526255788,0.023990488,515.3093895,0.007733533,0.458684455,0.004245383,664716091,RSPv,0.023227237,RSPd,0.006410935,0.026786134,RSPv,0.993588264,fiber tracts,0.005263086,0.00265196,RSPv,0.994736954,EGFP,TRUE,FALSE,FALSE,,0.099004941
666090944,0.970534774,0.913847902,0.620753159,118.6227204,0.654160518,0.814379826,0.613830437,664716091,RSPv,0.33277815,RSPd,0.006410935,0.026786134,RSPv,0.993588264,RSPd,0.0010917,0.029968255,RSPv,0.998908328,EGFP,TRUE,TRUE,FALSE,,1.118797331
868641659,0.792339433,0.838255441,0.426252774,258.4845596,0.25881117,0.229949595,0.136277547,664716091,RSPv,0.061696305,RSPd,0.006410935,0.026786134,RSPv,0.993588264,RSPv,5.317985415,0.002044777,fiber tracts,14.87294716,EGFP,FALSE,FALSE,FALSE,,0.07633713
475828414,0,0.349095466,0,2120.264094,0,0.574887949,0,531443949,RSPv,0,RSPagl,0.383816936,0.017279937,RSPv,0.415037967,RSPd,0.001473934,0.006795305,RSPv,0.998279187,EGFP,TRUE,FALSE,TRUE,FALSE,0.393248233
475830603,0,0.448644428,0,1810.059605,0,0.526713872,0,531443949,RSPv,0,RSPagl,0.383816936,0.017279937,RSPv,0.415037967,RSPd,0.033963996,0.034617895,RSPv,0.966036,EGFP,TRUE,FALSE,TRUE,FALSE,2.003357703
521255975,0,0.42493517,0,851.2107975,0,0.568475891,0,531443949,RSPv,0,RSPagl,0.383816936,0.017279937,RSPv,0.415037967,fiber tracts,0.063746162,0.005848158,RSPv,0.914348701,EGFP,TRUE,FALSE,TRUE,FALSE,0.338436302
524063357,0,0.45038699,0,2033.060735,0,0.451215251,0,531443949,RSPv,0,RSPagl,0.383816936,0.017279937,RSPv,0.415037967,fiber tracts,0.00175153,0.016870631,RSPv,0.998248515,EGFP,TRUE,FALSE,TRUE,FALSE,0.976313248
525412369,0,0.497561884,0,1635.509544,0,0.716050781,0,531443949,RSPv,0,RSPagl,0.383816936,0.017279937,RSPv,0.415037967,RSPd,0.052201428,0.003195755,RSPv,0.947798506,EGFP,TRUE,FALSE,TRUE,FALSE,0.184940193
555012592,0,0.456975624,0,1332.612213,0,0.648102167,0,531443949,RSPv,0,RSPagl,0.383816936,0.017279937,RSPv,0.415037967,RSPd,0.163841025,0.011666167,RSPv,0.836159027,EGFP,TRUE,FALSE,TRUE,FALSE,0.675127894
561307215,0.038025426,0.89085088,0.001358844,622.3685715,0.001658253,0.715665369,0.00053182,531443949,RSPv,0.004380131,RSPagl,0.383816936,0.017279937,RSPv,0.415037967,RSPd,0.441353231,0.027181153,RSPv,0.530388396,EGFP,TRUE,FALSE,TRUE,FALSE,1.572989105
561511939,0,0.429801729,0,1212.148886,0,0.497659838,0,531443949,RSPv,0,RSPagl,0.383816936,0.017279937,RSPv,0.415037967,fiber tracts,0.025185742,0.005104231,RSPv,0.974814244,EGFP,TRUE,FALSE,TRUE,FALSE,0.295384838
561512675,0,0.538379156,0,2276.428949,0,0.351513159,0,531443949,RSPv,0,RSPagl,0.383816936,0.017279937,RSPv,0.415037967,RSPd,0.062191771,0.006055418,RSPv,0.937808242,EGFP,TRUE,FALSE,TRUE,FALSE,0.35043057
561910766,0,0.430254406,0,2149.304079,0,0.312896859,0,531443949,RSPv,0,RSPagl,0.383816936,0.017279937,RSPv,0.415037967,RSPd,0.036925642,0.002867473,RSPv,0.963074265,EGFP,TRUE,FALSE,TRUE,FALSE,0.165942345
569904687,0.002164601,0.847780125,2.56E-11,578.6383978,2.18E-06,0.675915674,3.18E-06,531443949,RSPv,0.00070394,RSPagl,0.383816936,0.017279937,RSPv,0.415037967,RSPd,0.00543136,0.033391944,RSPv,0.993354777,EGFP,TRUE,FALSE,TRUE,FALSE,1.932411229
570071403,0,0.467329186,0,1276.746707,0,0.657872616,0,531443949,RSPv,0,RSPagl,0.383816936,0.017279937,RSPv,0.415037967,RSPd,0.086960064,0.0028774,RSPv,0.913039924,EGFP,TRUE,FALSE,TRUE,FALSE,0.166516814
571647261,0,0.544590675,0,1298.824629,0,0.793727975,0,531443949,RSPv,0,RSPagl,0.383816936,0.017279937,RSPv,0.415037967,RSPd,0.184566384,0.024159335,RSPv,0.815433629,EGFP,TRUE,FALSE,TRUE,FALSE,1.398114755
592522663,0.034758013,0.346719414,0,831.8949881,0,0.172600793,0,531443949,RSPv,0.000100215,RSPagl,0.383816936,0.017279937,RSPv,0.415037967,,,0.00051821,RSPv,1.000000021,EGFP,TRUE,FALSE,TRUE,FALSE,0.029989136
592724077,0,0.502855156,0,822.2128826,0,0.550052036,0,531443949,RSPv,0,RSPagl,0.383816936,0.017279937,RSPv,0.415037967,RSPd,0.097355304,0.000909361,RSPv,0.902644659,EGFP,TRUE,FALSE,TRUE,FALSE,0.052625236
605496542,0,0.444676651,0,2113.820206,0,0.472862105,0,531443949,RSPv,0,RSPagl,0.383816936,0.017279937,RSPv,0.415037967,fiber tracts,0.001120916,0.07717576,RSPv,0.998857987,EGFP,TRUE,FALSE,TRUE,FALSE,4.466206075
616674416,0,0.522536112,0,2008.458284,0,0.43321051,0,531443949,RSPv,0,RSPagl,0.383816936,0.017279937,RSPv,0.415037967,,,0.011728322,RSPv,1.000000098,EGFP,TRUE,FALSE,TRUE,FALSE,0.678724785
623838656,0,0.263034277,0,943.2941693,0,0.387850494,0,531443949,RSPv,0,RSPagl,0.383816936,0.017279937,RSPv,0.415037967,fiber tracts,0.005263086,0.00265196,RSPv,0.994736954,EGFP,TRUE,FALSE,TRUE,FALSE,0.153470445
664716091,0.080103405,0.840401217,0.000126852,550.5807714,0.000153755,0.734864448,3.74E-05,531443949,RSPv,0.024249786,RSPagl,0.383816936,0.017279937,RSPv,0.415037967,RSPd,0.006410935,0.026786134,RSPv,0.993588264,EGFP,TRUE,FALSE,TRUE,FALSE,1.550129161
666090944,0.136757815,0.910559309,0.048437317,453.3051699,0.128922087,0.695464466,0.174904224,531443949,RSPv,0.053570808,RSPagl,0.383816936,0.017279937,RSPv,0.415037967,RSPd,0.0010917,0.029968255,RSPv,0.998908328,EGFP,TRUE,FALSE,TRUE,FALSE,1.734280368
868641659,1.12E-06,0.518765888,0,701.3559558,0,0.120081271,0,531443949,RSPv,2.97E-06,RSPagl,0.383816936,0.017279937,RSPv,0.415037967,RSPv,5.317985415,0.002044777,fiber tracts,14.87294716,EGFP,FALSE,FALSE,TRUE,FALSE,0.118332411
478678606,0.397728555,0.832111895,0.226873023,234.0808515,0.258605238,0.75471672,0.198733112,651703553,VISam,0.152351265,VISa,0.197142357,0.001992637,VISam,0.789142687,VISa,0.027412209,0.002439574,VISam,0.936897671,EGFP,TRUE,TRUE,FALSE,,1.224294402
560045081,0.804184266,0.835599885,0.338507055,146.2682826,0.659486642,0.837825141,0.761225291,651703553,VISam,0.55752338,VISa,0.197142357,0.001992637,VISam,0.789142687,VISa,0.159580748,0.073570472,VISam,0.832255648,EGFP,TRUE,TRUE,FALSE,,36.92116567
561986735,0.667504692,0.86713921,0.356482733,139.0144252,0.685486026,0.838527267,0.676247047,651703553,VISam,0.525496059,VISa,0.197142357,0.001992637,VISam,0.789142687,VISa,0.062284521,0.048784601,VISam,0.913899461,EGFP,TRUE,TRUE,FALSE,,24.48243552
591168591,0.470709365,0.683078324,0.173040966,291.5134354,0.327977074,0.810742251,0.213700356,651703553,VISam,0.186654588,VISa,0.197142357,0.001992637,VISam,0.789142687,VISa,0.278389474,0.035589773,VISam,0.718470987,EGFP,TRUE,TRUE,FALSE,,17.86064268
613898292,0.817115875,0.896992698,0.48683456,131.8357736,0.778852198,0.900818494,0.583658071,651703553,VISam,0.419898695,VISa,0.197142357,0.001992637,VISam,0.789142687,VISa,0.335773131,0.007724266,VISam,0.664211015,EGFP,TRUE,TRUE,FALSE,,3.8764046
520615681,0.233951277,0.679225754,0.029512843,400.2656076,0.055923559,0.796819834,0.173040228,617900105,ORBvl,0.187921026,ORBl,0.089176185,0.001121443,ORBvl,0.908861114,ORBm,0.326016293,0.020777372,ORBvl,0.462389538,EGFP,TRUE,FALSE,TRUE,FALSE,18.52734915
479115470,0.71930193,0.937348993,0.103335503,225.9399527,0.195188028,0.762197799,0.647401499,617900105,ORBvl,0.508356321,ORBl,0.089176185,0.001121443,ORBvl,0.908861114,ORBl,0.014848156,0.019577826,ORBvl,0.970838848,EGFP,TRUE,TRUE,FALSE,,17.45770461
521955016,0.120210211,0.869803072,0.001033412,488.3380825,0.001463326,0.880850333,0.001039814,617900105,ORBvl,0.018285975,ORBl,0.089176185,0.001121443,ORBvl,0.908861114,ORBm,0.087259556,0.002767458,ORBvl,0.91274042,EGFP,TRUE,FALSE,FALSE,,2.467764603
523177830,0.103920822,0.730657084,0.012226839,508.4987466,0.034749053,0.720983834,0.138158636,617900105,ORBvl,0.076177429,ORBl,0.089176185,0.001121443,ORBvl,0.908861114,ORBm,0.222443498,0.008022606,ORBvl,0.777433836,EGFP,TRUE,FALSE,FALSE,,7.153822485
526783792,0.099328647,0.551657874,0.005161412,494.7947465,0.009909089,0.667630923,0.033190313,617900105,ORBvl,0.048763175,ORBl,0.089176185,0.001121443,ORBvl,0.908861114,ORBm,0.305875875,0.027232267,ORBvl,0.680144463,EGFP,TRUE,FALSE,FALSE,,24.28323071
532005897,0.113984584,0.851333776,0.001041051,448.1843924,0.001821304,0.672350814,0.005174013,617900105,ORBvl,0.03704539,ORBl,0.089176185,0.001121443,ORBvl,0.908861114,ORBm,0.045485907,0.005349279,ORBvl,0.951657268,EGFP,TRUE,FALSE,FALSE,,4.769994558
617898760,0.435172404,0.950918754,0.04421952,319.5825866,0.080839081,0.702002072,0.267994841,617900105,ORBvl,0.191184986,ORBl,0.089176185,0.001121443,ORBvl,0.908861114,ORBm,0.314522572,0.006516177,ORBvl,0.684270589,EGFP,TRUE,FALSE,FALSE,,5.81052708
567301515,0.449570084,0.911800409,0.111820037,431.0367668,0.176851771,0.83268639,0.284914169,609475867,ACAd,0.092319383,ACAv,0.232893298,0.004185036,ACAd,0.757183553,MOs,0.462935709,0.009039791,ACAd,0.471611109,EGFP,TRUE,FALSE,TRUE,FALSE,2.160027099
477435412,0,0.899803089,0,895.4272169,0,0.794401202,0,609475867,ACAd,0,ACAv,0.232893298,0.004185036,ACAd,0.757183553,ACAv,0.159261144,0.013873579,ACAd,0.833822596,EGFP,TRUE,TRUE,FALSE,,3.315044401
649362978,0,0.828354611,0,1015.733414,0,0.758485982,0,609475867,ACAd,0,ACAv,0.232893298,0.004185036,ACAd,0.757183553,ACAv,0.356702943,0.020209146,ACAd,0.63268079,EGFP,TRUE,TRUE,FALSE,,4.828906357
607059419,0.468640393,0.908291293,0.147723704,411.1029456,0.278659811,0.854030033,0.473511112,609475867,ACAd,0.149113616,ACAv,0.232893298,0.004185036,ACAd,0.757183553,MOs,0.135462255,0.068628165,ACAd,0.822280125,EGFP,TRUE,FALSE,FALSE,,16.39846553
637855050,0.000229559,0.861805163,0,837.4789627,0,0.758561971,0,609475867,ACAd,0.000482322,ACAv,0.232893298,0.004185036,ACAd,0.757183553,ACAv,0.453321553,0.006962624,ACAd,0.546678487,EGFP,TRUE,TRUE,TRUE,TRUE,1.663695299
475829896,0.878305785,0.978830564,0.335871869,281.7637475,0.625083744,0.882649181,0.783332105,609475867,ACAd,0.359093279,ACAv,0.232893298,0.004185036,ACAd,0.757183553,MOs,0.195924228,0.055738627,ACAd,0.625488923,EGFP,TRUE,FALSE,FALSE,,13.31855443
607321130,0.997172386,0.953457161,0.443286275,95.79229063,0.562133961,0.748111781,0.473825316,609475867,ACAd,0.221696775,ACAv,0.232893298,0.004185036,ACAd,0.757183553,ACAv,0.346294608,0.007218533,ACAd,0.653705357,EGFP,TRUE,TRUE,FALSE,,1.72484379
528741104,0.849696411,0.943128483,0.259141998,266.4741144,0.402734165,0.833812062,0.304581795,609475867,ACAd,0.140776186,ACAv,0.232893298,0.004185036,ACAd,0.757183553,ACAv,0.264161458,0.014476456,ACAd,0.71219209,EGFP,TRUE,TRUE,FALSE,,3.459099656
571401645,0.885694566,0.925895661,0.432579144,160.7185605,0.764059998,0.925624721,0.728561902,609475867,ACAd,0.306011698,ACAv,0.232893298,0.004185036,ACAd,0.757183553,ACAv,0.099575558,0.031636458,ACAd,0.90042438,EGFP,TRUE,TRUE,FALSE,,7.559423517
560045081,0.677988167,0.692271025,0.280521162,194.5323137,0.541954127,0.77061637,0.480623987,478678606,VISam,0.383168214,VISa,0.027412209,0.002439574,VISam,0.936897671,VISa,0.159580748,0.073570472,VISam,0.832255648,EGFP,TRUE,TRUE,FALSE,,30.15709753
561986735,0.718762557,0.738373408,0.327006614,104.0783726,0.621021495,0.800389721,0.598266868,478678606,VISam,0.500882443,VISa,0.027412209,0.002439574,VISam,0.936897671,VISa,0.062284521,0.048784601,VISam,0.913899461,EGFP,TRUE,TRUE,FALSE,,19.99718
591168591,0.584736742,0.552182105,0.163979522,211.9034917,0.305602832,0.695746576,0.202874046,478678606,VISam,0.266467046,VISa,0.027412209,0.002439574,VISam,0.936897671,VISa,0.278389474,0.035589773,VISam,0.718470987,EGFP,TRUE,TRUE,FALSE,,14.58851944
613898292,0.788037469,0.79754212,0.228768363,248.565481,0.343629499,0.817047999,0.351518306,478678606,VISam,0.273238899,VISa,0.027412209,0.002439574,VISam,0.936897671,VISa,0.335773131,0.007724266,VISam,0.664211015,EGFP,TRUE,TRUE,FALSE,,3.166235666
651703553,0.463278622,0.832111895,0.198733112,234.0808515,0.258605238,0.75471672,0.226873023,478678606,VISam,0.127458572,VISa,0.027412209,0.002439574,VISam,0.936897671,VISa,0.197142357,0.001992637,VISam,0.789142687,EGFP,TRUE,TRUE,FALSE,,0.816797005
0,0,0,0,0,0,0,0,601904029,SSp-tr,0,VISa,0.140374652,0.006494034,SSp-tr,0.8587297,,,,,,,FALSE,FALSE,TRUE,FALSE,
539514325,0.700844691,0.989608747,0.312288205,301.1897932,0.251359827,0.823494208,0.203697646,495346667,VISp,0.075839532,fiber tracts,0.010144082,0.030367226,VISp,0.989855894,fiber tracts,0.082251801,0.019161168,VISp,0.888103361,EGFP,TRUE,TRUE,FALSE,,0.63098185
543297033,0,0.963268523,0,899.3954017,0,0.719084438,0,495346667,VISp,0,fiber tracts,0.010144082,0.030367226,VISp,0.989855894,VISl,0.104523597,0.006322057,VISp,0.88173169,EGFP,TRUE,FALSE,FALSE,,0.208186854
501837158,0.660154649,0.98369445,0.032070455,496.3052206,0.001976982,0.669535962,0.000407608,495346667,VISp,0.020811381,fiber tracts,0.010144082,0.030367226,VISp,0.989855894,fiber tracts,0.043579447,0.001035779,VISp,0.956420522,EGFP,TRUE,TRUE,FALSE,,0.034108442
539323512,0,0.884058517,0,1290.827381,0,0.648466003,0,495346667,VISp,0,fiber tracts,0.010144082,0.030367226,VISp,0.989855894,VISrl,0.146261965,0.001631038,VISp,0.743380988,EGFP,TRUE,FALSE,FALSE,,0.053710483
485553574,0.104187025,0.983614281,0,678.8216385,0,0.735825804,0,495346667,VISp,0.010506157,fiber tracts,0.010144082,0.030367226,VISp,0.989855894,fiber tracts,0.050589417,0.002349125,VISp,0.949410609,EGFP,TRUE,TRUE,FALSE,,0.07735725
526784559,0.081249954,0.977833838,0,754.7006774,0,0.723217284,0,495346667,VISp,0.001063178,fiber tracts,0.010144082,0.030367226,VISp,0.989855894,fiber tracts,0.145143309,0.000780644,VISp,0.854856654,EGFP,TRUE,TRUE,FALSE,,0.025706805
563205064,0,0.975767123,0,1054.098951,0,0.792588974,0,495346667,VISp,0,fiber tracts,0.010144082,0.030367226,VISp,0.989855894,fiber tracts,0.023653324,0.041197392,VISp,0.976346622,EGFP,TRUE,TRUE,FALSE,,1.356639961
539511058,0.227950694,0.983468058,0.003646525,626.1428069,0.000188354,0.722760619,9.65E-05,495346667,VISp,0.007069758,fiber tracts,0.010144082,0.030367226,VISp,0.989855894,fiber tracts,0.023785228,0.00072969,VISp,0.976214739,EGFP,TRUE,TRUE,FALSE,,0.024028879
574637452,0.816259703,0.98244712,0.027277405,457.2862631,0.032278803,0.812175541,0.024360402,495346667,VISp,0.059654229,fiber tracts,0.010144082,0.030367226,VISp,0.989855894,fiber tracts,0.031010806,0.015745487,VISp,0.968989065,EGFP,TRUE,TRUE,FALSE,,0.518502659
501786400,0.58129214,0.98048873,0.038968291,519.8197986,0.058612324,0.906037078,0.053561469,495346667,VISp,0.11855306,fiber tracts,0.010144082,0.030367226,VISp,0.989855894,fiber tracts,0.04250705,0.093047354,VISp,0.957270709,EGFP,TRUE,TRUE,FALSE,,3.064071619
501787135,0.279693619,0.992651962,0,552.3264142,0,0.83632042,0,495346667,VISp,0.010636251,fiber tracts,0.010144082,0.030367226,VISp,0.989855894,fiber tracts,6.49E-07,0.011434548,VISp,0.999999381,EGFP,TRUE,TRUE,FALSE,,0.376542403
561918904,0.000430704,0.960098018,0,861.8670206,0,0.725901146,0,495346667,VISp,0.000128881,fiber tracts,0.010144082,0.030367226,VISp,0.989855894,fiber tracts,0.047148814,0.047368496,VISp,0.945203793,EGFP,TRUE,TRUE,FALSE,,1.559855894
502592260,0.06160709,0.971995448,0.003690776,774.7396978,0.000832994,0.799983994,0.00023758,495346667,VISp,0.006361161,fiber tracts,0.010144082,0.030367226,VISp,0.989855894,fiber tracts,0.034770673,0.003795706,VISp,0.96522933,EGFP,TRUE,TRUE,FALSE,,0.124993515
515920693,0.375596948,0.987287473,0.029907881,527.8335173,0.011488932,0.653918073,0.006153867,495346667,VISp,0.019922166,fiber tracts,0.010144082,0.030367226,VISp,0.989855894,fiber tracts,0.037697801,0.002207518,VISp,0.962302171,EGFP,TRUE,TRUE,FALSE,,0.072694105
561918178,0.207610614,0.991273759,6.03E-06,577.0968855,8.13E-06,0.8364911,3.25E-06,495346667,VISp,0.027673779,fiber tracts,0.010144082,0.030367226,VISp,0.989855894,fiber tracts,0.025417711,0.063352198,VISp,0.974582314,EGFP,TRUE,TRUE,FALSE,,2.086203021
563352720,0.012067358,0.955760759,0,662.0577116,0,0.776281235,0,495346667,VISp,0.0011237,fiber tracts,0.010144082,0.030367226,VISp,0.989855894,,,0.004823735,VISp,1.000000026,EGFP,TRUE,FALSE,FALSE,,0.158846752
546389260,0.570964273,0.995424865,0.026914318,467.0861182,0.040561005,0.82069525,0.04756631,495346667,VISp,0.157047717,fiber tracts,0.010144082,0.030367226,VISp,0.989855894,fiber tracts,0.010187038,0.09366351,VISp,0.989813012,EGFP,TRUE,TRUE,FALSE,,3.084361763
501711996,0.932576926,0.990638548,0.134226481,350.8940586,0.202741474,0.919887413,0.200054705,495346667,VISp,0.244443766,fiber tracts,0.010144082,0.030367226,VISp,0.989855894,fiber tracts,0.002026975,0.094308301,VISp,0.997950243,EGFP,TRUE,TRUE,FALSE,,3.105594885
565146821,0.94513189,0.990658692,0.304415936,347.2246082,0.376399235,0.8608688,0.224006423,495346667,VISp,0.169364285,fiber tracts,0.010144082,0.030367226,VISp,0.989855894,fiber tracts,0.081840841,0.049445047,VISp,0.915788815,EGFP,TRUE,TRUE,FALSE,,1.628237228
518013943,0.255542559,0.966781582,0.190212978,457.9667609,0.077356956,0.775894325,0.043042657,572388976,VISl,0.022465248,fiber tracts,0.004659561,0.005170764,VISl,0.99058881,VISp,0.458724582,0.001331623,VISl,0.491461402,EGFP,TRUE,FALSE,TRUE,FALSE,0.257529201
571653937,0.970055203,0.973663128,0.374056384,168.5820436,0.596313227,0.901976376,0.656594261,572388976,VISl,0.27002519,fiber tracts,0.004659561,0.005170764,VISl,0.99058881,VISp,0.430553523,0.020645435,VISl,0.560827007,EGFP,TRUE,FALSE,TRUE,FALSE,3.992724054
501785691,0.005003114,0.89510392,0.001541456,652.6786345,0.005585273,0.715414553,0.009793675,572388976,VISl,0.005468334,fiber tracts,0.004659561,0.005170764,VISl,0.99058881,fiber tracts,0.020595646,0.013218176,VISl,0.978059667,EGFP,TRUE,TRUE,FALSE,,2.556329353
502590301,0.013971256,0.912111549,0.002636273,580.3693301,0.004538284,0.880584663,0.00079216,572388976,VISl,0.004359274,fiber tracts,0.004659561,0.005170764,VISl,0.99058881,fiber tracts,0.047884497,0.032549169,VISl,0.946980306,EGFP,TRUE,TRUE,FALSE,,6.294846853
502955689,0.810992713,0.968617378,0.226372832,152.4949538,0.433295475,0.86493661,0.946319418,572388976,VISl,0.519012514,fiber tracts,0.004659561,0.005170764,VISl,0.99058881,VISp,0.126822222,0.117393436,VISl,0.872415492,EGFP,TRUE,FALSE,FALSE,,22.70330478
552543088,0.011579359,0.904685471,0.002224834,706.0869189,0.002522281,0.83625388,0.002789217,572388976,VISl,0.004725792,fiber tracts,0.004659561,0.005170764,VISl,0.99058881,VISpl,0.018246514,0.006922854,VISl,0.951920645,EGFP,TRUE,FALSE,FALSE,,1.338845335
553080579,0.000337842,0.875531377,0,775.0025857,0,0.782691901,0,572388976,VISl,4.82E-05,fiber tracts,0.004659561,0.005170764,VISl,0.99058881,fiber tracts,0.078489831,0.004090839,VISl,0.811135339,EGFP,TRUE,TRUE,FALSE,,0.791147816
502956560,4.50E-05,0.934242321,0,774.2762691,0,0.694961032,0,572388976,VISl,6.88E-05,fiber tracts,0.004659561,0.005170764,VISl,0.99058881,VISp,0.364301148,0.018613443,VISl,0.628339383,EGFP,TRUE,FALSE,FALSE,,3.599746934
531397136,0.256693613,0.956566799,0.008148386,440.8288873,0.009644749,0.875163374,0.009278282,572388976,VISl,0.022300959,fiber tracts,0.004659561,0.005170764,VISl,0.99058881,fiber tracts,0.004846786,0.007766423,VISl,0.99218972,EGFP,TRUE,TRUE,FALSE,,1.501987429
504176074,0.015200914,0.903699823,0.003918135,619.1999509,0.007551967,0.826175178,0.015682291,572388976,VISl,0.01013008,fiber tracts,0.004659561,0.005170764,VISl,0.99058881,VISp,0.126905636,0.139953614,VISl,0.867706638,EGFP,TRUE,FALSE,FALSE,,27.0663307
501883865,0.289676244,0.896038374,0.091143294,373.0024703,0.176120018,0.904356664,0.649957791,572388976,VISl,0.244903804,fiber tracts,0.004659561,0.005170764,VISl,0.99058881,VISp,0.368520735,0.150776802,VISl,0.622536868,EGFP,TRUE,FALSE,FALSE,,29.15948138
523180728,0.80717384,0.963314932,0.314342683,186.2811189,0.554202206,0.901629021,0.887030187,572388976,VISl,0.298231498,fiber tracts,0.004659561,0.005170764,VISl,0.99058881,VISp,0.285749478,0.039337332,VISl,0.710372353,EGFP,TRUE,FALSE,FALSE,,7.607643818
560965104,0.892463066,0.966417529,0.475015823,153.8883811,0.819007593,0.888654524,0.794177607,572388976,VISl,0.267797461,fiber tracts,0.004659561,0.005170764,VISl,0.99058881,VISp,0.156174203,0.032904926,VISl,0.841613813,EGFP,TRUE,FALSE,FALSE,,6.363648511
572595932,0.042244379,0.712128271,0.001487676,654.6139298,0.000494507,0.75354324,0.000283841,617901499,RSPagl,0.011935341,VISam,0.037279635,0.0176327,RSPagl,0.95417933,fiber tracts,0.280244425,0.0034789,RSPagl,0.54571759,EGFP,TRUE,FALSE,TRUE,FALSE,0.197298174
573331541,0.478783126,0.519854317,0.067134605,485.2777353,0.06771652,0.657487426,0.038772926,617901499,RSPagl,0.059594651,VISam,0.037279635,0.0176327,RSPagl,0.95417933,fiber tracts,0.45487372,0.002473105,RSPagl,0.516794046,EGFP,TRUE,FALSE,TRUE,FALSE,0.140256722
595259180,0.052761365,0.756502225,0,627.9118476,0,0.782313428,0,617901499,RSPagl,0.002505295,VISam,0.037279635,0.0176327,RSPagl,0.95417933,RSPd,0.19868091,0.00097722,RSPagl,0.647632153,EGFP,TRUE,FALSE,FALSE,,0.055420873
