sum_NPV_A,sum_NPV_B,dice_coefficient,pearson_correlation,match_A,fraction of match covered by td injection,absolute_overlap,distance,absolute_overlap_lg_over_small,spearman_correlation,injection_overlap,source,match_B,match_A_secondary_source,match_B_secondary_source,match_A_percent_secondary,match_B_percent_secondary,match_A_injection_size,match_B_injection_size,match_A_primary_source,match_B_primary_source,match_A_percent_primary,match_B_percent_primary,transgenic_line_A,transgenic_line_B,Virus_A,Virus_B,same_primary,same_secondary,<60% primary,same secondary for <60% primary,index_original,log_inj_size,log_ol,exp_predicted,low_pred_band,high_pred_band,sig
5.470926666,6.741248565,0.112140411,0.914756091,593016678,0.070014172,2092.835413,431.2771731000001,1692.0585870000002,0.929023913,0.227620873,VISp,307320960,VISpl,fiber tracts,0.157155185,0.0032023259999999997,0.127057794,0.5142510020000001,VISp,VISp,0.791264555,0.996795055,Emx1-IRES-Cre,,EGFP,EGFP,True,False,False,,786,-0.8959986892332769,-0.9502378565244428,0.8608906851543439,0.7866149649223001,0.9351664053863876,False
4.548524612,6.741248565,0.083960651,0.936905718,593016678,0.048647822,2276.930252,748.5318963999999,2030.3738870000002,0.915223288,0.273132077,VISp,307321674,VISpl,VISl,0.157155185,0.08141644,0.127057794,0.805373957,VISp,VISp,0.791264555,0.903809333,Emx1-IRES-Cre,,EGFP,EGFP,True,False,False,,540,-0.8959986892332769,-1.0759242027169402,0.8486512192370061,0.7742713633408467,0.9230310751331656,False
3.5537767139999996,6.741248565,0.670712137,0.9636317609999999,593016678,0.511349197,7243.214528,159.37377450000002,6160.935457,0.8478335709999999,0.828787796,VISp,574941472,VISpl,VISpl,0.157155185,0.031702429,0.127057794,0.243418535,VISp,VISp,0.791264555,0.9619729229999999,Emx1-IRES-Cre,Emx1-IRES-Cre,EGFP,SypEGFP,True,True,False,,2934,-0.8959986892332769,-0.1734638347292231,0.8947461148251523,0.8203021697771247,0.96919005987318,False
6.741248565,2.462918359,0.187670874,0.96548563,593016678,0.11381847099999999,3606.0827229999995,515.7518782999999,3973.0269869999997,0.856244413,0.485101228,VISp,601476074,VISpl,RSPagl,0.157155185,0.157145067,0.127057794,0.597899176,VISp,VISp,0.791264555,0.612171369,Emx1-IRES-Cre,Emx1-IRES-Cre,EGFP,SypEGFP,True,False,False,,3582,-0.8959986892332769,-0.7266031234500138,0.8612620626962731,0.7869640745303975,0.9355600508621488,False
3.780610583,6.741248565,0.237863966,0.9586493009999999,593016678,0.138120319,6363.883588000001,182.4828759,5753.033647,0.8754236009999999,0.773915603,VISp,307296433,VISpl,VISl,0.157155185,0.024494602,0.127057794,0.792197112,VISp,VISp,0.791264555,0.961790595,Emx1-IRES-Cre,,EGFP,EGFP,True,False,False,,1933,-0.8959986892332769,-0.6236713442286521,0.8750196100040213,0.800786404425383,0.9492528155826596,False
16.74045011,18.03932648,0.873783168,0.9072397179999999,294481346,0.642200002,7494.982356999999,355.6683849,10300.21219,0.91349958,0.994401267,VISpm,512314723,VISp,VISp,0.28144803,0.24370246199999998,0.129882193,0.27599252,VISpm,VISpm,0.7137119540000001,0.662048479,Rbp4-Cre_KL100,Emx1-IRES-Cre,EGFP,EGFP,True,True,False,,2478,-0.8864503871251993,-0.058596325516959556,0.8971659488930637,0.8225128497112846,0.9718190480748428,False
16.74045011,16.67537424,0.070287613,0.813199738,294481346,0.06565092900000001,548.8126888999999,739.2563831,570.0295624,0.873082129,0.072814052,VISpm,502074651,VISp,VISam,0.28144803,0.293562867,0.129882193,0.149850928,VISpm,VISpm,0.7137119540000001,0.641617641,Rbp4-Cre_KL100,Emx1-IRES-Cre,EGFP,SypEGFP,True,False,False,,5996,-0.8864503871251993,-1.153121205275363,0.8487271262296628,0.7743511073195807,0.923103145139745,False
16.74045011,8.270868757,0.439607938,0.865886679,294481346,0.34067970399999997,4523.818789,283.019434,4669.2982,0.845083962,0.600200363,VISpm,501006221,VISp,VISp,0.28144803,0.228863473,0.129882193,0.236011303,VISpm,VISpm,0.7137119540000001,0.40838288,Rbp4-Cre_KL100,Emx1-IRES-Cre,EGFP,SypEGFP,True,True,True,True,2482,-0.8864503871251993,-0.3569344741228145,0.8807038259807947,0.8064138794308603,0.954993772530729,False
3.3037284989999995,2.586416559,0.32050932600000004,0.85714269,174361040,0.187494772,6961.534495999999,643.8167441,8699.331645999999,0.7185204940000001,0.882693827,VISp,584511827,RSPagl,RSPagl,0.257676335,0.175502508,0.129957545,0.798972989,VISp,VISp,0.71042666,0.631845368,,Emx1-IRES-Cre,EGFP,SypEGFP,True,True,False,,2061,-0.8861985014131091,-0.4941593291048767,0.8629875416867786,0.7886482337914976,0.9373268495820596,True
3.3037284989999995,4.345179785,0.380135328,0.9831502759999999,174361040,0.32274153,2946.4129190000003,731.300212,3646.4695909999996,0.777921525,0.37359299100000004,VISp,501115762,RSPagl,RSPd,0.257676335,0.22422311600000003,0.129957545,0.194648717,VISp,VISp,0.71042666,0.618315932,,Emx1-IRES-Cre,EGFP,SypEGFP,True,False,False,,2046,-0.8861985014131091,-0.42006176722275096,0.8625591629265268,0.7881863972601684,0.9369319285928852,True
3.3037284989999995,3.57864764,0.620076865,0.9807698159999999,174361040,0.488634849,6070.364893,128.8409873,6689.938423,0.81472752,0.7696972009999999,VISp,272782668,RSPagl,RSPagl,0.257676335,0.10116977199999999,0.129957545,0.235682082,VISp,VISp,0.71042666,0.8463032070000001,,,EGFP,EGFP,True,True,False,,2013,-0.8861985014131091,-0.20755447183039205,0.8939525441700751,0.8195500146101551,0.9683550737299951,True
3.3037284989999995,5.687375086,0.43300764799999997,0.9624388540000001,174361040,0.314907385,4352.088632999999,514.6843693,5464.2743,0.681122462,0.551826867,VISp,479984127,RSPagl,RSPd,0.257676335,0.11014797300000001,0.129957545,0.298795591,VISp,VISp,0.71042666,0.789494417,,Emx1-IRES-Cre,EGFP,SypEGFP,True,False,False,,2040,-0.8861985014131091,-0.36350443285018064,0.87238647442897,0.7980887924103013,0.9466841564476387,True
26.21334701,19.92838708,0.8424293270000001,0.9963774320000001,479673887,0.7455798809999999,6826.348609999999,323.41923260000004,7313.167848,0.9727373220000001,0.90374583,VISl,479980810,fiber tracts,fiber tracts,0.048537209000000005,0.027853652000000003,0.130042021,0.16916910899999998,VISl,VISl,0.9317832220000001,0.964389485,Emx1-IRES-Cre,Emx1-IRES-Cre,EGFP,SypEGFP,True,True,False,,206,-0.8859162896963078,-0.07446652271932545,0.8969331443799059,0.8223168246399443,0.9715494641198675,False
26.21334701,5.379738993999999,0.538176095,0.9447947870000001,479673887,0.39500808200000004,4767.051662,672.383819,4014.1467020000005,0.761476613,0.631113837,VISl,482580380,fiber tracts,VISp,0.048537209000000005,0.28571004899999997,0.130042021,0.175383701,VISl,VISl,0.9317832220000001,0.697009635,Emx1-IRES-Cre,Rbp4-Cre_KL100,EGFP,SypEGFP,True,False,False,,204,-0.8859162896963078,-0.26907559687356297,0.8715231682338319,0.7971734015383121,0.9458729349293518,True
23.43131903,26.21334701,0.05513146,0.953824083,479673887,0.046837591,355.70092999999997,701.4983963,417.5585559,0.903550374,0.055280916,VISl,114250546,fiber tracts,VISpl,0.048537209000000005,0.23930301899999998,0.130042021,0.130829226,VISl,VISl,0.9317832220000001,0.624558273,Emx1-IRES-Cre,,EGFP,EGFP,True,False,False,,150,-0.8859162896963078,-1.2586005063136254,0.8493936403101424,0.7750327487326817,0.9237545318876031,False
8.183250928,8.757441146,0.590353452,0.8222135559999999,100141495,0.388380589,7202.841215,530.3772242,9335.525804,0.7999168759999999,0.949009962,SSp-tr,126852363,SSp-ll,SSp-ll,0.19131757100000002,0.187662656,0.130780931,0.41380703799999996,SSp-tr,SSp-tr,0.808519685,0.572654811,,,EGFP,EGFP,True,True,True,True,4925,-0.8834555753176232,-0.22888789294737408,0.8788187834462694,0.8044385621774682,0.9531990047150706,True
23.43131903,19.92838708,0.285285328,0.9613348690000001,114250546,0.234618264,2482.416725,516.2363799999999,2301.29968,0.945273288,0.326876907,VISl,479980810,VISpl,fiber tracts,0.23930301899999998,0.027853652000000003,0.130829226,0.16916910899999998,VISl,VISl,0.624558273,0.964389485,,Emx1-IRES-Cre,EGFP,SypEGFP,True,False,False,,153,-0.8832952279329321,-0.5447205631921642,0.8659770607323263,0.7916789334089591,0.9402751880556934,False
11.17980543,26.78135441,0.395087167,0.979161686,120875816,0.269697306,5648.1603780000005,311.7691454,4643.925764,0.881092695,0.607098338,SSp-n,126908007,SSp-un,fiber tracts,0.180004926,1.7199999999999998e-05,0.13184282,0.358578119,SSp-n,SSp-n,0.783424845,0.9999723970000001,Rbp4-Cre_KL100,,EGFP,EGFP,True,False,False,,3675,-0.8799435163770782,-0.40330707659949455,0.8779887132888405,0.8037181087852129,0.9522593177924682,False
26.78135441,26.94800598,0.14625966199999998,0.881948414,120875816,0.136524018,1171.175616,728.6288493,1142.11064,0.944506958,0.153107265,SSp-n,249327301,SSp-un,SSp-m,0.180004926,0.36746885700000004,0.13184282,0.143889274,SSp-n,SSp-n,0.783424845,0.618580555,Rbp4-Cre_KL100,Rbp4-Cre_KL100,EGFP,EGFP,True,False,False,,3690,-0.8799435163770782,-0.8348754345471091,0.8526463501902343,0.7782746689683773,0.9270180314120913,False
3.094136394,10.07466668,0.19814692600000003,0.979945759,479701339,0.133953518,2920.1695,157.4801575,2855.8748760000003,0.8740012290000001,0.37210492700000003,VISp,500836840,fiber tracts,fiber tracts,0.058888405,0.047626807,0.132360446,0.375217578,VISp,VISp,0.941099265,0.9523731870000001,Emx1-IRES-Cre,Emx1-IRES-Cre,EGFP,SypEGFP,True,True,False,,2438,-0.8782417781168039,-0.7030126608094428,0.8747898217375654,0.8005589824450725,0.9490206610300582,False
5.393981116,10.07466668,0.472636285,0.962155966,479701339,0.389043504,4620.168618,645.4455825,4329.262654,0.871359135,0.564079323,VISp,100141219,fiber tracts,fiber tracts,0.058888405,0.014003281000000001,0.132360446,0.204278883,VISp,VISp,0.941099265,0.985996828,Emx1-IRES-Cre,,EGFP,EGFP,True,True,False,,2099,-0.8782417781168039,-0.3254729399817639,0.8698605196994484,0.7955206276332262,0.9442004117656707,False
10.07466668,5.677167026,0.191663915,0.9814791490000001,479701339,0.13777379,1974.089741,469.893605,1780.667666,0.95827111,0.25721313100000004,VISp,479983421,fiber tracts,fiber tracts,0.058888405,0.027660877,0.132360446,0.22269318100000002,VISp,VISp,0.941099265,0.9723391290000001,Emx1-IRES-Cre,Emx1-IRES-Cre,EGFP,SypEGFP,True,True,False,,3226,-0.8782417781168039,-0.7174596450329592,0.8636669394191462,0.7893815319822561,0.9379523468560362,False
10.07466668,5.687375086,0.10403540800000001,0.96925903,479701339,0.06905993,1301.843042,615.14226,1198.328199,0.8841828490000001,0.16962305100000002,VISp,479984127,fiber tracts,RSPd,0.058888405,0.11014797300000001,0.132360446,0.298795591,VISp,VISp,0.941099265,0.789494417,Emx1-IRES-Cre,Emx1-IRES-Cre,EGFP,SypEGFP,True,False,False,,3216,-0.8782417781168039,-0.982818825298472,0.8547961817902018,0.7804669167294318,0.9291254468509718,False
6.266930113,10.07466668,0.44290097,0.9655000020000001,479701339,0.27788297100000003,8369.184497,155.8845727,6450.452206,0.93495266,0.8404587570000001,VISp,307593747,fiber tracts,fiber tracts,0.058888405,0.022721652999999998,0.132360446,0.518530113,VISp,VISp,0.941099265,0.977278298,Emx1-IRES-Cre,,EGFP,EGFP,True,True,False,,1978,-0.8782417781168039,-0.3536933685633195,0.8855461644615787,0.811254654550181,0.9598376743729765,False
4.247832428,10.07466668,0.072048826,0.957170726,479701339,0.04052455,2489.792404,364.8287269,2311.148263,0.9520019909999999,0.30113001899999997,VISp,307558646,fiber tracts,fiber tracts,0.058888405,0.021035271,0.132360446,1.058476283,VISp,VISp,0.941099265,0.969020112,Emx1-IRES-Cre,,EGFP,EGFP,True,True,False,,688,-0.8782417781168039,-1.1423730914062127,0.8620825141734626,0.7878215213360918,0.9363435070108334,False
8.866078636000001,10.07466668,0.428758619,0.9936340459999999,479701339,0.34316778,3358.7900729999997,232.594067,3743.603283,0.964494964,0.487771099,VISp,479755622,fiber tracts,fiber tracts,0.058888405,0.022049737000000003,0.132360446,0.168527523,VISp,VISp,0.941099265,0.9779502609999999,Emx1-IRES-Cre,Emx1-IRES-Cre,EGFP,EGFP,True,True,False,,3183,-0.8782417781168039,-0.36778713657829004,0.8822663437840792,0.8079814186387934,0.956551268929365,False
4.715779956,10.07466668,0.157044519,0.972056685,479701339,0.09171920900000001,4188.449484000001,256.32011239999997,3579.0028780000002,0.993935188,0.466324564,VISp,309113907,fiber tracts,fiber tracts,0.058888405,0.016366017,0.132360446,0.786978808,VISp,VISp,0.941099265,0.983634042,Emx1-IRES-Cre,,EGFP,EGFP,True,True,False,,1654,-0.8782417781168039,-0.8039772162829445,0.8695634362659213,0.7953212097385236,0.9438056627933189,False
7.287579582,10.07466668,0.482396028,0.9504557290000001,479701339,0.42619947,4264.668138,284.60498939999997,4176.528732,0.86610926,0.544178925,VISp,266250195,fiber tracts,fiber tracts,0.058888405,0.019681639,0.132360446,0.17200991399999999,VISp,VISp,0.941099265,0.9803183329999999,Emx1-IRES-Cre,Rbp4-Cre_KL100,EGFP,EGFP,True,True,False,,3113,-0.8782417781168039,-0.31659627678992813,0.8828068840571873,0.8084952004280286,0.9571185676863461,False
3.4967598069999997,10.07466668,0.080208667,0.9718769270000001,479701339,0.050135819000000005,1538.3244240000001,364.8287269,1468.765649,0.853044722,0.191372157,VISp,307557934,fiber tracts,fiber tracts,0.058888405,0.016303394,0.132360446,0.527893817,VISp,VISp,0.941099265,0.9836966229999999,Emx1-IRES-Cre,,EGFP,EGFP,True,True,False,,1006,-0.8782417781168039,-1.0957787012057998,0.8624392736178862,0.7881782807805154,0.936700266455257,False
4.835846094,10.07466668,0.07995952,0.94858161,479701339,0.045794405999999996,2416.590566,364.8287269,2115.7587489999996,0.961265162,0.27567183100000003,VISp,309372716,fiber tracts,fiber tracts,0.058888405,0.016996569,0.132360446,0.90878975,VISp,VISp,0.941099265,0.941911066,Emx1-IRES-Cre,,EGFP,EGFP,True,True,False,,2329,-0.8782417781168039,-1.0971298216321723,0.8624283805691981,0.7881673877318274,0.9366893734065689,False
10.07466668,8.557349402,0.6690044820000001,0.99859576,479701339,0.592437289,5742.23577,86.60254038,5623.172397,0.98353452,0.748182017,VISp,479756361,fiber tracts,fiber tracts,0.058888405,0.043985675,0.132360446,0.16377497400000002,VISp,VISp,0.941099265,0.956014314,Emx1-IRES-Cre,Emx1-IRES-Cre,EGFP,EGFP,True,True,False,,3246,-0.8782417781168039,-0.17457097266364538,0.8978355161487824,0.823393037828503,0.9722779944690618,False
19.12480165,6.296010482000001,0.326794286,0.9364632340000001,126117554,0.219778902,4286.625034000001,538.5164807,4996.188319,0.903119584,0.546472775,ACAv,161458737,ACAd,ACAd,0.012442316,0.189785727,0.135139795,0.39202657799999996,ACAv,ACAv,0.9875517559999999,0.810131829,Rbp4-Cre_KL100,Rbp4-Cre_KL100,EGFP,EGFP,True,True,False,,4079,-0.8692167442125556,-0.48572554571478893,0.867494154919058,0.7931894874446387,0.9417988223934773,False
18.44214776,20.12937538,0.7511083120000001,0.973160809,562674923,0.68778623,6550.380978,291.3760457,6298.809793,0.956568247,0.795500523,RSPagl,646525156,VISam,VISam,0.424051915,0.429357151,0.137026452,0.163840565,RSPagl,RSPagl,0.543283564,0.51521181,Emx1-IRES-Cre,Rbp4-Cre_KL100,EGFP,EGFP,True,True,True,True,4982,-0.8631955872324332,-0.1242974319543419,0.89481164693104,0.8202931262841866,0.9693301675778934,False
6.852404102,9.540516302,0.61165208,0.901363111,157711748,0.413335054,7089.033206,213.77558330000002,9395.025289,0.936273076,0.8871986629999999,PL,263106036,ILA,ILA,0.318224723,0.365974474,0.137653466,0.391319398,PL,PL,0.564898899,0.457813762,,Rbp4-Cre_KL100,EGFP,EGFP,True,True,True,True,3891,-0.8612128489584573,-0.2134955430542455,0.8914682354991016,0.8170721795547539,0.9658642914434493,False
36.08554371,10.1947806,0.563475697,0.9755361220000001,157654817,0.480614617,4913.420637,381.96858510000004,5517.913062,0.900609123,0.606271573,SSp-m,100149969,,fiber tracts,,0.001051641,0.138258557,0.19785759,SSp-m,SSp-m,0.999999977,0.998948449,,,EGFP,EGFP,True,False,False,,5248,-0.8593079801471174,-0.24912481056091704,0.8835845732951404,0.8092232474017914,0.9579458991884894,False
36.08554371,27.23192627,0.072935768,0.965466371,157654817,0.065013645,420.4986618,785.1751397,673.1164345999999,0.902345245,0.051885724,SSp-m,112936582,,fiber tracts,,2.7600000000000004e-11,0.138258557,0.17800947399999997,SSp-m,SSp-m,0.999999977,0.9999999470000001,,,EGFP,EGFP,True,False,False,,5247,-0.8593079801471174,-1.137059439645328,0.8481479183833497,0.773752438443711,0.9225433983229884,False
16.33694517,19.63543019,0.104155657,0.848243915,180673746,0.073784717,1379.779207,799.3122043,1357.49732,0.717883811,0.170417207,ORBl,112306316,FRP,ORBvl,0.132019942,0.161069518,0.139684006,0.31655744399999997,ORBl,ORBl,0.731047358,0.8307623820000001,,,EGFP,EGFP,True,False,False,,4571,-0.8548533183210182,-0.9823171372653011,0.8491559383522668,0.7747542319087163,0.9235576447958173,True
16.33694517,23.79316161,0.9159405820000001,0.977080342,180673746,0.731871429,7949.246566,227.37634,9907.735765000001,0.873699373,0.981815343,ORBl,170721670,FRP,FRP,0.132019942,0.158660075,0.139684006,0.23191245300000002,ORBl,ORBl,0.731047358,0.7023378029999999,,,EGFP,EGFP,True,True,False,,4570,-0.8548533183210182,-0.03813269854448914,0.9044920645575315,0.8297869399765158,0.9791971891385473,False
12.96222185,19.26465651,0.293877989,0.959346789,166082842,0.266728831,2679.34116,296.8164416,2540.435422,0.7734008240000001,0.310218144,MOp,100141563,SSp-ll,SSp-ll,0.256565934,0.125740363,0.141262022,0.17259585600000002,MOp,MOp,0.743434108,0.869159675,Rbp4-Cre_KL100,,EGFP,EGFP,True,True,False,,4857,-0.8499745816247242,-0.5318329406841715,0.8750272871594237,0.8007788236266448,0.9492757506922026,True
10.33004698,19.26465651,0.806160671,0.982704072,166082842,0.645063439,8799.337218,31.6227766,7713.35702,0.788200437,0.941894951,MOp,100141273,SSp-ll,SSp-ll,0.256565934,0.22645804100000003,0.141262022,0.23511113399999997,MOp,MOp,0.743434108,0.7730050409999999,Rbp4-Cre_KL100,,EGFP,EGFP,True,True,False,,3988,-0.8499745816247242,-0.09357839296578785,0.9066260967032235,0.832050281998499,0.981201911407948,True
11.17980543,26.94800598,0.228863796,0.893166639,249327301,0.16014238,3353.796383,799.3122043,2857.1035460000003,0.886476906,0.34152843200000005,SSp-n,126908007,SSp-m,fiber tracts,0.36746885700000004,1.7199999999999998e-05,0.143889274,0.358578119,SSp-n,SSp-n,0.618580555,0.9999723970000001,Rbp4-Cre_KL100,,EGFP,EGFP,True,False,False,,3678,-0.8419715786570658,-0.6404229030047266,0.8549735141441982,0.7805718077006477,0.9293752205877487,False
3.4967598069999997,12.41880993,0.41526568399999997,0.9949204309999999,536299435,0.26613610600000004,8165.891790000001,139.28388280000001,6996.688379000001,0.8102225820000001,0.8092983559999999,VISp,307557934,fiber tracts,fiber tracts,0.07373397400000001,0.016303394,0.148783972,0.527893817,VISp,VISp,0.926265982,0.9836966229999999,Emx1-IRES-Cre,,EGFP,EGFP,True,True,False,,1015,-0.8274438513632464,-0.38167395587591135,0.8863992175827062,0.8121202605769148,0.9606781745884977,True
5.701185457999999,12.41880993,0.054282494,0.9918139220000001,536299435,0.040002836,729.8100206,414.4876355,626.8763610000001,0.853949776,0.07251001900000001,VISp,309003780,fiber tracts,fiber tracts,0.07373397400000001,0.017227193999999998,0.148783972,0.314058816,VISp,VISp,0.926265982,0.9827728840000001,Emx1-IRES-Cre,,EGFP,EGFP,True,True,False,,1091,-0.8274438513632464,-1.2653402069674338,0.8610681213682165,0.7867963542321081,0.9353398885043249,False
7.287579582,12.41880993,0.42907001,0.9843339109999999,536299435,0.38147164,3817.1092719999997,43.58898944,4001.4315070000002,0.831100154,0.46284067,VISp,266250195,fiber tracts,fiber tracts,0.07373397400000001,0.019681639,0.148783972,0.17200991399999999,VISp,VISp,0.926265982,0.9803183329999999,Emx1-IRES-Cre,Rbp4-Cre_KL100,EGFP,EGFP,True,True,False,,3122,-0.8274438513632464,-0.36747183957284524,0.8903229730548521,0.8160379065533738,0.9646080395563303,False
4.715779956,12.41880993,0.46476735399999997,0.993774293,536299435,0.276377987,12621.07742,189.2088793,8460.274419,0.954245949,0.978589556,VISp,309113907,fiber tracts,fiber tracts,0.07373397400000001,0.016366017,0.148783972,0.786978808,VISp,VISp,0.926265982,0.983634042,Emx1-IRES-Cre,,EGFP,EGFP,True,True,False,,1663,-0.8274438513632464,-0.3327643850832731,0.8868313105513242,0.8125289561395806,0.9611336649630678,False
5.393981116,12.41880993,0.370490786,0.98877125,536299435,0.320101814,3801.436968,602.0797289,3707.225254,0.8264507809999999,0.428810194,VISp,100141219,fiber tracts,fiber tracts,0.07373397400000001,0.014003281000000001,0.148783972,0.204278883,VISp,VISp,0.926265982,0.985996828,Emx1-IRES-Cre,,EGFP,EGFP,True,True,False,,2108,-0.8274438513632464,-0.43122258833003774,0.8683845229862462,0.7940596816156963,0.9427093643567962,False
4.247832428,12.41880993,0.36313821799999996,0.974778606,536299435,0.20711852100000003,12725.178179999999,139.28388280000001,8577.472192000001,0.9544054270000001,0.9921456790000001,VISp,307558646,fiber tracts,fiber tracts,0.07373397400000001,0.021035271,0.148783972,1.058476283,VISp,VISp,0.926265982,0.969020112,Emx1-IRES-Cre,,EGFP,EGFP,True,True,False,,697,-0.8274438513632464,-0.4399280419351702,0.8841201332464593,0.8098613489129,0.9583789175800187,False
4.835846094,12.41880993,0.41255165200000005,0.972709545,536299435,0.240069979,12668.59641,139.28388280000001,8530.654931000001,0.954724384,0.9867303829999999,VISp,309372716,fiber tracts,fiber tracts,0.07373397400000001,0.016996569,0.148783972,0.90878975,VISp,VISp,0.926265982,0.941911066,Emx1-IRES-Cre,,EGFP,EGFP,True,True,False,,2338,-0.8274438513632464,-0.3845216694795063,0.8862805563798143,0.8120027627562695,0.9605583500033591,False
6.266930113,12.41880993,0.312099774,0.990251002,536299435,0.200844535,6048.967161,400.7492982,5370.494442,0.88694974,0.621198499,VISp,307593747,fiber tracts,fiber tracts,0.07373397400000001,0.022721652999999998,0.148783972,0.518530113,VISp,VISp,0.926265982,0.977278298,Emx1-IRES-Cre,,EGFP,EGFP,True,True,False,,1987,-0.8274438513632464,-0.5057065458190904,0.8728169092717705,0.7985482601746869,0.947085558368854,False
8.866078636000001,12.41880993,0.17135850800000002,0.9854412490000001,536299435,0.145348705,1422.6154609999999,122.4744871,1579.323887,0.926523726,0.182678455,VISp,479755622,fiber tracts,fiber tracts,0.07373397400000001,0.022049737000000003,0.148783972,0.168527523,VISp,VISp,0.926265982,0.9779502609999999,Emx1-IRES-Cre,Emx1-IRES-Cre,EGFP,EGFP,True,True,False,,3192,-0.8274438513632464,-0.766094327850851,0.8763184767116448,0.8020903651503857,0.9505465882729038,False
12.41880993,5.677167026,0.92479175,0.9909854990000001,536299435,0.771697042,8392.981214,226.49503309999997,9973.856176000001,0.9263143890000001,0.9708058340000001,VISp,479983421,fiber tracts,fiber tracts,0.07373397400000001,0.027660877,0.148783972,0.22269318100000002,VISp,VISp,0.926265982,0.9723391290000001,Emx1-IRES-Cre,Emx1-IRES-Cre,EGFP,SypEGFP,True,True,False,,3440,-0.8274438513632464,-0.03395605321577927,0.9056505351950556,0.8309341132850323,0.9803669571050788,False
12.41880993,8.557349402,0.246279522,0.9720009959999999,536299435,0.23530109600000002,2058.663707,335.5592347,2233.381746,0.940543445,0.23812310399999997,VISp,479756361,fiber tracts,fiber tracts,0.07373397400000001,0.043985675,0.148783972,0.16377497400000002,VISp,VISp,0.926265982,0.956014314,Emx1-IRES-Cre,Emx1-IRES-Cre,EGFP,EGFP,True,True,False,,3460,-0.8274438513632464,-0.6085716979949777,0.872200979302037,0.7979456941496148,0.9464562644544592,False
4.743056909,12.41880993,0.7197221559999999,0.987824698,536299435,0.616489175,7473.7746959999995,306.757233,7428.788128,0.811962236,0.8592788029999999,VISp,304586645,fiber tracts,fiber tracts,0.07373397400000001,0.009322867,0.148783972,0.20890618800000002,VISp,VISp,0.926265982,0.99067715,Emx1-IRES-Cre,,EGFP,EGFP,True,True,False,,615,-0.8274438513632464,-0.14283512774124996,0.8938998495051592,0.819411728783645,0.9683879702266734,True
8.641629988,12.41880993,0.235907233,0.984811254,536299435,0.153895943,4366.325649,707.1774882999999,3983.139481,0.982396512,0.46072485399999996,VISp,307137980,fiber tracts,fiber tracts,0.07373397400000001,0.027006241,0.148783972,0.488520161,VISp,VISp,0.926265982,0.9729406290000001,Emx1-IRES-Cre,,EGFP,EGFP,True,True,False,,1456,-0.8274438513632464,-0.6272587432863793,0.858853893981223,0.7844907776142985,0.9332170103481475,False
3.094136394,12.41880993,0.804933482,0.976018281,536299435,0.56207668,12253.199509999999,209.0454496,8623.347738,0.838057726,0.997452047,VISp,500836840,fiber tracts,fiber tracts,0.07373397400000001,0.047626807,0.148783972,0.375217578,VISp,VISp,0.926265982,0.9523731870000001,Emx1-IRES-Cre,Emx1-IRES-Cre,EGFP,SypEGFP,True,True,False,,2447,-0.8274438513632464,-0.09424000732648241,0.901015594617338,0.8264411121359108,0.9755900770987653,False
18.03932648,16.67537424,0.066205702,0.86929107,502074651,0.051023182,818.3581475999999,643.1174076,641.4759365,0.875421734,0.073879486,VISpm,512314723,VISam,VISp,0.293562867,0.24370246199999998,0.149850928,0.27599252,VISpm,VISpm,0.641617641,0.662048479,Emx1-IRES-Cre,Emx1-IRES-Cre,SypEGFP,EGFP,True,False,False,,6001,-0.8243405632019449,-1.1791046051147651,0.8537324152573191,0.7793933577223146,0.9280714727923237,False
16.8281938,17.85831162,0.864365996,0.977325332,120916102,0.8343892490000001,7556.650842,313.20919530000003,7799.562362999999,0.948135217,0.868653717,SSs,298179622,SSp-bfd,SSp-bfd,0.11811548699999999,0.165518305,0.150008972,0.160793627,SSs,SSs,0.8091770209999999,0.831422595,Rbp4-Cre_KL100,Rbp4-Cre_KL100,EGFP,EGFP,True,True,False,,3742,-0.8238827651205505,-0.06330232651813353,0.9000865068011339,0.8254446260286546,0.9747283875736131,False
21.44339853,13.427122599999999,0.178096664,0.8074771409999999,478376911,0.151516009,1482.3446689999998,600.7495318,1652.9706199999998,0.910460948,0.188282525,ACAd,478491090,ACAv,ACAv,0.374316869,0.270860302,0.15095941599999999,0.16855602100000003,ACAd,ACAd,0.6256831310000001,0.6426749079999999,Emx1-IRES-Cre,Emx1-IRES-Cre,SypEGFP,EGFP,True,True,False,,3873,-0.8211397929469143,-0.7493442154045871,0.860170576099608,0.7858461798934506,0.9344949723057654,False
24.101701600000002,13.427122599999999,0.699469207,0.933796362,478376911,0.615026905,7118.085373000001,343.6568055,6673.2362299999995,0.915282558,0.760118634,ACAd,125833030,ACAv,ACAv,0.374316869,0.158748625,0.15095941599999999,0.19943644800000002,ACAd,ACAd,0.6256831310000001,0.791174677,Emx1-IRES-Cre,Rbp4-Cre_KL100,SypEGFP,EGFP,True,True,False,,3868,-0.8211397929469143,-0.155231399863139,0.8918857382455033,0.8174163599808238,0.9663551165101828,False
