sum_NPV_A,sum_NPV_B,dice_coefficient,pearson_correlation,match_A,fraction of match covered by td injection,absolute_overlap,distance,absolute_overlap_lg_over_small,spearman_correlation,injection_overlap,source,match_B,match_A_secondary_source,match_B_secondary_source,match_A_percent_secondary,match_B_percent_secondary,match_A_injection_size,match_B_injection_size,match_A_primary_source,match_B_primary_source,match_A_percent_primary,match_B_percent_primary,transgenic_line_A,transgenic_line_B,Virus_A,Virus_B,same_primary,same_secondary,<60% primary,same secondary for <60% primary
14.75811035,5.690759325,0.295379985,0.78213374,159753308,0.199146053,4097.628206,254.1653005,4087.643692,0.84000443,0.567622336,VISam,597007143,VISpm,VISam,0.255530457,0.406754367,0.124456913,0.353366989,VISam,VISa,0.744264049,0.512679499,Rbp4-Cre_KL100,Rbp4-Cre_KL100,EGFP,SypEGFP,FALSE,FALSE,TRUE,FALSE
14.75811035,20.12937538,0.074505098,0.718944168,159753308,0.054082532,563.891093,489.5916666,428.2279764,0.82851018,0.078112792,VISam,562674923,VISpm,VISam,0.255530457,0.424051915,0.124456913,0.137026452,VISam,RSPagl,0.744264049,0.543283564,Rbp4-Cre_KL100,Emx1-IRES-Cre,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
18.44214776,5.690759325,0.267757467,0.849144081,646525156,0.135858264,4023.018484,624.9799997,2788.607492,0.793826631,0.422414624,VISam,597007143,VISam,VISam,0.429357151,0.406754367,0.163840565,0.353366989,RSPagl,VISa,0.51521181,0.512679499,Rbp4-Cre_KL100,Rbp4-Cre_KL100,EGFP,SypEGFP,FALSE,TRUE,TRUE,TRUE
18.44214776,20.12937538,0.751108312,0.973160809,562674923,0.68778623,6550.380978,291.3760457,6298.809793,0.956568247,0.795500523,VISam,646525156,VISam,VISam,0.424051915,0.429357151,0.137026452,0.163840565,RSPagl,RSPagl,0.543283564,0.51521181,Emx1-IRES-Cre,Rbp4-Cre_KL100,EGFP,EGFP,TRUE,TRUE,TRUE,TRUE
5.690759325,20.12937538,0.135668625,0.771241738,562674923,0.071591603,1469.479111,721.8725649,1929.47271,0.696676124,0.24368041,VISam,597007143,VISam,VISam,0.424051915,0.406754367,0.137026452,0.353366989,RSPagl,VISa,0.543283564,0.512679499,Emx1-IRES-Cre,Rbp4-Cre_KL100,EGFP,SypEGFP,FALSE,TRUE,TRUE,TRUE
20.15914884,5.677450448,0.368892652,0.834132146,296048512,0.3462256,8356.77056,492.5444142,8559.626375,0.848220417,0.384350587,AIv,166153483,AIv,AId,0.222487548,0.31045794,0.384112411,0.415792048,AId,AIv,0.427641169,0.568627208,Rbp4-Cre_KL100,Rbp4-Cre_KL100,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
20.15914884,12.5897544,0,0.618440987,513773998,0,0,1484.385395,0,0.477906493,0,AIv,166153483,PIR,AId,0.269886507,0.31045794,0.348697838,0.415792048,AIv,AIv,0.426842511,0.568627208,Ntng2-IRES2-Cre,Rbp4-Cre_KL100,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
16.50503328,10.96481079,0.770477198,0.932040966,139519496,0.53955097,9500.202151,258.069758,6396.982811,0.915428783,0.906992856,AUDd,158314278,AUDp,AUDp,0.2975704,0.177715011,0.121590462,0.303672247,AUDd,AUDd,0.630267629,0.668096328,,,EGFP,EGFP,TRUE,TRUE,FALSE,
16.50503328,26.57808256,0.031101801,0.83620889,115958825,0.026320947,463.4489171,486.7237409,353.8107122,0.849793106,0.029014065,AUDd,158314278,AUDd,AUDp,0.277634683,0.177715011,0.210045125,0.303672247,AUDpo,AUDd,0.540992772,0.668096328,,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
16.50503328,22.5474943,0.329481994,0.944155008,182090318,0.210686974,3709.693718,385.4867053,3417.205275,0.928170467,0.695864849,AUDd,158314278,AUDd,AUDp,0.200186762,0.177715011,0.084623725,0.303672247,AUDp,AUDd,0.799813304,0.668096328,Rbp4-Cre_KL100,,EGFP,EGFP,FALSE,FALSE,FALSE,
10.96481079,26.57808256,0,0.831781835,139519496,0,0,511.7616633,0,0.765102764,0,AUDd,115958825,AUDp,AUDd,0.2975704,0.277634683,0.121590462,0.210045125,AUDd,AUDpo,0.630267629,0.540992772,,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
10.96481079,22.5474943,0.522861943,0.886844983,182090318,0.385837447,2721.295432,162.4807681,3127.678995,0.865557098,0.636906974,AUDd,139519496,AUDd,AUDp,0.200186762,0.2975704,0.084623725,0.121590462,AUDp,AUDd,0.799813304,0.630267629,Rbp4-Cre_KL100,,EGFP,EGFP,FALSE,FALSE,FALSE,
26.57808256,22.5474943,0,0.918490885,182090318,0,0,609.5079983,0,0.867562651,0,AUDd,115958825,AUDd,AUDd,0.200186762,0.277634683,0.084623725,0.210045125,AUDp,AUDpo,0.799813304,0.540992772,Rbp4-Cre_KL100,,EGFP,EGFP,FALSE,TRUE,TRUE,TRUE
13.1103899,40.84092773,0.291951212,0.977787319,157710335,0.261801837,2405.910039,165.5294536,2371.755388,0.845780334,0.325264424,FRP,100140756,FRP,MOs,0.455380989,0.438436683,0.125495145,0.156189793,MOs,FRP,0.544618946,0.558609583,,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
3.603284133,9.234968724,0,0.175468916,272970747,0,0,3669.141589,0,0.653711397,0,MD,272830456,IMD,MOs,0.003948671,0.249994581,0.076525108,0.173774443,MD,MD,0.993822135,0.584639337,,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,5.324954431,0.397228923,0.753972103,272830456,0.304037921,5615.118665,3476.636305,5778.254927,0.810953577,0.556626139,MD,114291646,MOs,CM,0.249994581,0.139800593,0.173774443,0.326911919,MD,MD,0.584639337,0.446714689,,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,1.449063476,0.367724849,0.743234402,272875132,0.345045513,3480.741135,3170.583543,2464.703181,0.551172783,0.278703738,MD,272830456,PVT,MOs,0.244825435,0.249994581,0.152195419,0.173774443,MD,MD,0.359400027,0.584639337,,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,4.176241745,0.414133272,0.659549398,156931568,0.350756066,3538.347908,3070.423424,3093.180988,0.632790221,0.441870792,MD,272830456,PVT,MOs,0.235660875,0.249994581,0.12064301,0.173774443,MD,MD,0.650595266,0.584639337,,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,3.820150883,0.288322604,0.596924019,272830456,0.232495613,2595.679316,949.7894504,3827.624923,0.863896478,0.257309425,MD,173206592,MOs,CL,0.249994581,0.140391165,0.173774443,0.283881461,MD,MD,0.584639337,0.332434671,,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,1.801248299,0.139284105,0.380133074,272830456,0.092290815,1683.559764,3329.63962,1300.072722,0.232506011,0.166891107,MD,127255962,MOs,MD,0.249994581,0.215409668,0.173774443,0.242041282,MD,PVT,0.584639337,0.308187435,,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
3.603284133,0.150004952,0,-0.019017109,267494468,0,0,3583.866627,0,0.127384159,0,MD,272830456,LH,MOs,0.273916036,0.249994581,0.035572812,0.173774443,MD,MD,0.420684644,0.584639337,,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,2.134888504,0.251355373,0.53166325,272830456,0.242694454,2039.880379,2073.861133,2629.45216,0.633303087,0.202213133,MD,272875838,MOs,LH,0.249994581,0.366433552,0.173774443,0.186676035,MD,MD,0.584639337,0.382103124,,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,8.56046163,0.375132297,0.856562649,272830456,0.331238704,4168.029157,3418.800959,4362.315394,0.670392319,0.413176304,MD,484504171,MOs,AM,0.249994581,0.176060834,0.173774443,0.227186487,MD,MD,0.584639337,0.311289807,,Slc17a6-IRES-Cre,EGFP,SypEGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,3.776371516,0.152474093,0.483864941,272830456,0.108687058,2056.045266,2236.626925,2575.872616,0.782388498,0.203815557,MD,175740500,MOs,CL,0.249994581,0.224648873,0.173774443,0.408710646,MD,MD,0.584639337,0.277598162,,Grm2-Cre_MR90,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,8.50058469,0.190634466,0.494900256,272830456,0.1634291,2146.925447,3031.649716,2307.13694,0.903999249,0.2128245,MD,168300739,MOs,LH,0.249994581,0.008505147,0.173774443,0.24309437,MD,MD,0.584639337,0.989410595,,Grik4-Cre,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,11.95832161,0.116324236,0.471963199,272830456,0.087195299,1234.619838,2564.95614,1762.114021,0.704979023,0.122387738,MD,268076421,MOs,LH,0.249994581,0.177912166,0.173774443,0.347851862,MD,MD,0.584639337,0.596866586,,Vipr2-Cre_KE2,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,9.421520252,0.028816715,0.372296312,272830456,0.021382159,397.2797162,3982.499215,445.6478018,0.629340096,0.039382298,MD,166264185,MOs,CM,0.249994581,0.16676455,0.173774443,0.359153634,MD,MD,0.584639337,0.360819361,,Grm2-Cre_MR90,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,11.18156358,0.353805302,0.75459919,506947040,0.263077937,2653.870756,3676.492894,1628.3349,0.738871035,0.331359937,MD,272830456,MD,MOs,0.307938792,0.249994581,0.08460977,0.173774443,AM,MD,0.468198709,0.584639337,Prkcd-GluCla-CFP-IRES-Cre,,SypEGFP,EGFP,FALSE,FALSE,TRUE,FALSE
3.603284133,26.19401905,0.438622647,0.50020329,294356922,0.328360039,3312.421848,3304.875187,2537.805214,0.832280533,0.505945158,MD,272830456,LH,MOs,0.006910565,0.249994581,0.086328817,0.173774443,MD,MD,0.991896527,0.584639337,Slc17a6-IRES-Cre,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,12.27270807,3.96E-07,0.222765239,272830456,2.86E-07,0.000574195,4366.440198,0.006480407,0.541820463,5.69E-08,MD,278067445,MOs,SMT,0.249994581,0.162133738,0.173774443,0.389415627,MD,MD,0.584639337,0.38671045,,Prkcd-GluCla-CFP-IRES-Cre,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,0.628896592,0.216564285,0.802930445,183329222,0.127498172,1286.172742,2713.595401,206.822368,0.641121929,0.11553015,MD,272830456,CL,MOs,0.209289936,0.249994581,0.030693198,0.173774443,MD,MD,0.579068324,0.584639337,Calb2-IRES-Cre,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,7.764856607,0.008571323,0.373696304,301324895,0.004414869,44.53619767,3513.289057,7.374824702,0.711273546,0.024248646,MD,272830456,CM,MOs,0.413528563,0.249994581,0.005121194,0.173774443,MD,MD,0.484865088,0.584639337,Grp-Cre_KH288,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,21.32619367,0,0.053457564,183071513,0,0,3579.846365,0,0.267537102,0,MD,272830456,MD,MOs,0.365805585,0.249994581,0.043255044,0.173774443,PCN,MD,0.48770368,0.584639337,Grp-Cre_KH288,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
3.603284133,3.310832446,0.194815593,0.819228588,301209502,0.175876446,1774.201831,3244.903697,1557.761978,0.437657631,0.191691694,MD,272830456,MD,MOs,0.354471094,0.249994581,0.140336698,0.173774443,PVT,MD,0.47752348,0.584639337,Efr3a-Cre_NO108,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
3.603284133,10.86266956,0.271137323,0.516477021,272830456,0.201392405,4109.845832,3173.357843,4184.226267,0.70214289,0.407408597,MD,267610466,MOs,AM,0.249994581,0.283462747,0.173774443,0.358124066,MD,MD,0.584639337,0.393734283,,Prkcd-GluCla-CFP-IRES-Cre,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,1.723214806,0.003680425,0.597834594,301060890,0.001692893,17.07752151,2707.56348,19.25778487,0.428840813,0.051053753,MD,272830456,CL,MOs,0.387338804,0.249994581,0.006322466,0.173774443,MD,MD,0.494641117,0.584639337,Calb2-IRES-Cre,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,2.061623395,0.310683538,0.740286378,272830456,0.269498761,3335.805692,3277.209179,3699.455811,0.47710864,0.330678077,MD,183225830,MOs,MD,0.249994581,0.230920873,0.173774443,0.236394115,MD,PVT,0.584639337,0.540131056,,Grm2-Cre_MR90,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
3.603284133,4.972084021,0.111558005,0.279050294,278400363,0.069774257,703.8669339,2863.197513,446.5947191,0.880371594,0.176444524,MD,272830456,LH,MOs,0.024724943,0.249994581,0.043583721,0.173774443,MD,MD,0.968722276,0.584639337,Ppp1r17-Cre_NL146,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,5.350366643,0.203510025,0.554877772,272830456,0.159330819,2506.36803,3295.936893,2840.605408,0.431736082,0.248456007,MD,175739791,MOs,PVT,0.249994581,0.262269986,0.173774443,0.306785864,MD,MD,0.584639337,0.391941892,,Grm2-Cre_MR90,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,0.257782859,0.008129343,-0.070577156,182888003,0.004298843,43.36576019,3629.572978,9.501170443,-0.104321814,0.016348284,MD,272830456,MD,MOs,0.216507492,0.249994581,0.009991969,0.173774443,CM,MD,0.651114968,0.584639337,Calb2-IRES-Cre,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
3.603284133,4.58654036,0,0.375715513,183057424,0,0,3827.283632,0,0.484145933,0,MD,272830456,MD,MOs,0.297506197,0.249994581,0.014856546,0.173774443,CM,MD,0.668116567,0.584639337,Grp-Cre_KH288,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
3.603284133,6.153634899,0,0.333759722,183058837,0,0,3041.792235,0,0.544426508,0,MD,272830456,CL,MOs,0.282041403,0.249994581,0.013890812,0.173774443,MD,MD,0.521088523,0.584639337,Grp-Cre_KH288,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,13.24852202,0.144059611,0.489676471,272830456,0.118898965,1604.493585,2895.66918,1843.310481,0.726056563,0.159053285,MD,267928844,MOs,CL,0.249994581,0.24268802,0.173774443,0.267125774,MD,MD,0.584639337,0.376815063,,Prkcd-GluCla-CFP-IRES-Cre,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,2.497642303,0.861668469,0.876280652,268399145,0.556026785,5609.072518,2831.695605,2760.928279,0.714817108,0.941871162,MD,272830456,PVT,MOs,0.055779679,0.249994581,0.050636154,0.173774443,MD,MD,0.846535227,0.584639337,Ppp1r17-Cre_NL146,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,9.203018775,0.207098729,0.477888796,272830456,0.143483472,3585.765046,3419.254305,3753.191041,0.825047503,0.355456522,MD,480703321,MOs,PCN,0.249994581,0.095113706,0.173774443,0.450834004,MD,MD,0.584639337,0.662937125,,Slc17a6-IRES-Cre,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,8.089802689,0.809563631,0.941633874,168301446,0.612038228,6174.103292,2761.593743,4881.686673,0.61298001,0.945121355,MD,272830456,PT,MOs,0.012015408,0.249994581,0.089003776,0.173774443,MD,MD,0.959631439,0.584639337,Grik4-Cre,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,3.695932846,0,0.133680999,182185289,0,0,3359.49401,0,0.359002452,0,MD,272830456,MD,MOs,0.252702111,0.249994581,0.102271626,0.173774443,IMD,MD,0.573033358,0.584639337,Grm2-Cre_MR90,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
3.603284133,13.93133153,0.537605875,0.617512527,272830456,0.3745292,6250.197944,3056.632134,9605.769358,0.760765211,0.619581483,MD,181895006,MOs,CL,0.249994581,0.113969684,0.173774443,0.441578631,MD,MD,0.584639337,0.543470962,,Slc17a6-IRES-Cre,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,5.526536086,0.117074555,0.62705346,284665639,0.093767993,945.9103136,3723.022965,256.2336642,0.664974112,0.042203833,MD,272830456,CM,MOs,0.303307915,0.249994581,0.104828844,0.173774443,MD,MD,0.591188086,0.584639337,Grm2-Cre_MR90,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,15.62202095,0.041254616,0.256078478,553747363,0.032256046,325.3917006,2801.499598,201.0156865,0.652652923,0.03534635,MD,272830456,LH,MOs,0.039040812,0.249994581,0.097956057,0.173774443,MD,MD,0.959546761,0.584639337,Slc17a6-IRES-Cre,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,5.824935733,0.714182172,0.945435352,558697990,0.531502485,5361.676923,2752.326289,4271.580174,0.744524713,0.866956613,MD,272830456,PVT,MOs,0.03394653,0.249994581,0.084566748,0.173774443,MD,MD,0.92758145,0.584639337,Foxp2-IRES-Cre,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,10.77134909,3.21E-09,0.287411358,272830456,2.98E-09,4.70E-07,3735.465165,3.51E-05,0.730032301,4.66E-11,MD,267607635,MOs,IMD,0.249994581,0.054744932,0.173774443,0.201895758,MD,MD,0.584639337,0.873972071,,Prkcd-GluCla-CFP-IRES-Cre,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,14.22879495,0,0.27621909,272830456,0,0,4309.477927,0,0.575637182,0,MD,277849256,MOs,VM,0.249994581,0.171322021,0.173774443,0.375366146,MD,MD,0.584639337,0.276358869,,Cck-IRES-Cre,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
3.603284133,1.078027363,0.361898235,0.83376955,264707643,0.276673751,2791.022252,3361.829859,1482.431978,0.755317957,0.277787176,MD,272830456,IAD,MOs,0.240632312,0.249994581,0.091817152,0.173774443,MD,MD,0.270292801,0.584639337,Crh-IRES-Cre_BL,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
9.234968724,5.324954431,0,0.348634813,272970747,0,0,904.1017642,0,0.69582276,0,MD,114291646,IMD,CM,0.003948671,0.139800593,0.076525108,0.326911919,MD,MD,0.993822135,0.446714689,,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
9.234968724,1.449063476,0,0.153974658,272970747,0,0,992.4716621,0,0.487790038,0,MD,272875132,IMD,PVT,0.003948671,0.244825435,0.076525108,0.152195419,MD,MD,0.993822135,0.359400027,,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
9.234968724,4.176241745,6.93E-05,0.254058178,272970747,5.66E-05,0.292593783,987.9777325,0.396403291,0.691880927,6.58E-05,MD,156931568,IMD,PVT,0.003948671,0.235660875,0.076525108,0.12064301,MD,MD,0.993822135,0.650595266,,,EGFP,EGFP,TRUE,FALSE,FALSE,
9.234968724,3.820150883,1.19E-05,0.148624641,272970747,2.70E-06,0.124792742,2730.146516,0.044465325,0.471552563,2.81E-05,MD,173206592,IMD,CL,0.003948671,0.140391165,0.076525108,0.283881461,MD,MD,0.993822135,0.332434671,,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
9.234968724,1.801248299,0,0.080173115,272970747,0,0,794.2921377,0,0.248715172,0,MD,127255962,IMD,MD,0.003948671,0.215409668,0.076525108,0.242041282,MD,PVT,0.993822135,0.308187435,,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
9.234968724,0.150004952,0.065169218,-0.034574273,267494468,0.047687744,212.0637648,352.2782991,62.84654613,-0.055827077,0.030490682,MD,272970747,LH,IMD,0.273916036,0.003948671,0.035572812,0.076525108,MD,MD,0.420684644,0.993822135,,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
9.234968724,2.134888504,0.047991929,0.341750258,272970747,0.031103857,366.6904359,1609.005904,336.9920607,0.711180478,0.082459347,MD,272875838,IMD,LH,0.003948671,0.366433552,0.076525108,0.186676035,MD,MD,0.993822135,0.382103124,,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
9.234968724,8.56046163,0,0.220597623,272970747,0,0,1081.018039,0,0.434454672,0,MD,484504171,IMD,AM,0.003948671,0.176060834,0.076525108,0.227186487,MD,MD,0.993822135,0.311289807,,Slc17a6-IRES-Cre,EGFP,SypEGFP,TRUE,FALSE,TRUE,FALSE
9.234968724,3.776371516,0.020014098,0.372487298,272970747,0.010426897,281.6666646,1442.601816,247.1164402,0.4429246,0.063339665,MD,175740500,IMD,CL,0.003948671,0.224648873,0.076525108,0.408710646,MD,MD,0.993822135,0.277598162,,Grm2-Cre_MR90,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
9.234968724,8.50058469,0.152018781,0.60833366,272970747,0.099952632,1002.041632,671.1929678,1411.036408,0.705697935,0.225333662,MD,168300739,IMD,LH,0.003948671,0.008505147,0.076525108,0.24309437,MD,MD,0.993822135,0.989410595,,Grik4-Cre,EGFP,EGFP,TRUE,FALSE,FALSE,
9.234968724,11.95832161,0.114177301,0.628657672,272970747,0.069650932,947.9209683,1110.225202,1407.563088,0.620795646,0.213163302,MD,268076421,IMD,LH,0.003948671,0.177912166,0.076525108,0.347851862,MD,MD,0.993822135,0.596866586,,Vipr2-Cre_KE2,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
9.234968724,9.421520252,0.118633058,0.754261103,272970747,0.071972492,1358.463976,664.3041472,1500.053513,0.553823103,0.305483976,MD,166264185,IMD,CM,0.003948671,0.16676455,0.076525108,0.359153634,MD,MD,0.993822135,0.360819361,,Grm2-Cre_MR90,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
9.234968724,11.18156358,0,0.036068626,272970747,0,0,1163.357211,0,0.489035182,0,MD,506947040,IMD,MD,0.003948671,0.307938792,0.076525108,0.08460977,MD,AM,0.993822135,0.468198709,,Prkcd-GluCla-CFP-IRES-Cre,EGFP,SypEGFP,FALSE,FALSE,TRUE,FALSE
9.234968724,26.19401905,0,0.527066039,272970747,0,0,843.3267457,0,0.717732338,0,MD,294356922,IMD,LH,0.003948671,0.006910565,0.076525108,0.086328817,MD,MD,0.993822135,0.991896527,,Slc17a6-IRES-Cre,EGFP,EGFP,TRUE,FALSE,FALSE,
9.234968724,12.27270807,0.450913914,0.926838936,272970747,0.269776689,4183.981917,884.7598544,6102.820935,0.701533837,0.940871054,MD,278067445,IMD,SMT,0.003948671,0.162133738,0.076525108,0.389415627,MD,MD,0.993822135,0.38671045,,Prkcd-GluCla-CFP-IRES-Cre,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
9.234968724,0.628896592,0.236501479,0.024921558,183329222,0.165855057,737.5448052,976.2171889,65.24193483,0.208648832,0.036443885,MD,272970747,CL,IMD,0.209289936,0.003948671,0.030693198,0.076525108,MD,MD,0.579068324,0.993822135,Calb2-IRES-Cre,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
9.234968724,7.764856607,0.056451121,0.905935532,301324895,0.03015596,134.1012565,540.1851534,33.01367112,0.845167131,0.108549944,MD,272970747,CM,IMD,0.413528563,0.003948671,0.005121194,0.076525108,MD,MD,0.484865088,0.993822135,Grp-Cre_KH288,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
9.234968724,21.32619367,0.001839482,0.341067285,183071513,0.000927851,4.126083385,520.096145,6.378654727,0.480080265,0.002563408,MD,272970747,MD,IMD,0.365805585,0.003948671,0.043255044,0.076525108,PCN,MD,0.48770368,0.993822135,Grp-Cre_KH288,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
9.234968724,3.310832446,0,0.188108396,272970747,0,0,863.5971283,0,0.462413758,0,MD,301209502,IMD,MD,0.003948671,0.354471094,0.076525108,0.140336698,MD,PVT,0.993822135,0.47752348,,Efr3a-Cre_NO108,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
9.234968724,10.86266956,0.002568869,0.467094934,272970747,0.000280507,32.39781399,881.9297024,5.827947339,0.501466669,0.007285444,MD,267610466,IMD,AM,0.003948671,0.283462747,0.076525108,0.358124066,MD,MD,0.993822135,0.393734283,,Prkcd-GluCla-CFP-IRES-Cre,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
9.234968724,1.723214806,0,-0.00736805,301060890,0,0,1002.447006,0,0.218643177,0,MD,272970747,CL,IMD,0.387338804,0.003948671,0.006322466,0.076525108,MD,MD,0.494641117,0.993822135,Calb2-IRES-Cre,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
9.234968724,2.061623395,0,0.108829423,272970747,0,0,1102.587865,0,0.424493065,0,MD,183225830,IMD,MD,0.003948671,0.230920873,0.076525108,0.236394115,MD,PVT,0.993822135,0.540131056,,Grm2-Cre_MR90,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
9.234968724,4.972084021,0.02976341,0.228443984,278400363,0.020962416,93.21826547,862.8441342,103.8445538,0.679357589,0.041027809,MD,272970747,LH,IMD,0.024724943,0.003948671,0.043583721,0.076525108,MD,MD,0.968722276,0.993822135,Ppp1r17-Cre_NL146,,EGFP,EGFP,TRUE,FALSE,FALSE,
9.234968724,5.350366643,6.77E-05,0.301969759,272970747,4.23E-05,0.012238082,988.2307423,0.753820163,0.467059495,2.75E-06,MD,175739791,IMD,PVT,0.003948671,0.262269986,0.076525108,0.306785864,MD,MD,0.993822135,0.391941892,,Grm2-Cre_MR90,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
9.234968724,0.257782859,0,-0.053241463,182888003,0,0,701.5696687,0,-0.08984478,0,MD,272970747,MD,IMD,0.216507492,0.003948671,0.009991969,0.076525108,CM,MD,0.651114968,0.993822135,Calb2-IRES-Cre,,EGFP,EGFP,FALSE,FALSE,FALSE,
9.234968724,4.58654036,0.1447003,0.800269918,183057424,0.086274527,383.6562512,583.1809325,176.9777045,0.627861309,0.206786661,MD,272970747,MD,IMD,0.297506197,0.003948671,0.014856546,0.076525108,CM,MD,0.668116567,0.993822135,Grp-Cre_KH288,,EGFP,EGFP,FALSE,FALSE,FALSE,
9.234968724,6.153634899,0,0.367327088,183058837,0,0,741.9568721,0,0.46309898,0,MD,272970747,CL,IMD,0.282041403,0.003948671,0.013890812,0.076525108,MD,MD,0.521088523,0.993822135,Grp-Cre_KH288,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
9.234968724,13.24852202,0.000916865,0.25619285,272970747,0.000441958,9.145770888,1059.66976,6.85174848,0.493762769,0.002056651,MD,267928844,IMD,CL,0.003948671,0.24268802,0.076525108,0.267125774,MD,MD,0.993822135,0.376815063,,Prkcd-GluCla-CFP-IRES-Cre,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
9.234968724,2.497642303,0,0.037477954,268399145,0,0,1247.277034,0,0.48609693,0,MD,272970747,PVT,IMD,0.055779679,0.003948671,0.050636154,0.076525108,MD,MD,0.846535227,0.993822135,Ppp1r17-Cre_NL146,,EGFP,EGFP,TRUE,FALSE,FALSE,
9.234968724,9.203018775,0.149698836,0.644589989,272970747,0.08757417,2177.789579,921.9002115,2290.734853,0.667539111,0.489729453,MD,480703321,IMD,PCN,0.003948671,0.095113706,0.076525108,0.450834004,MD,MD,0.993822135,0.662937125,,Slc17a6-IRES-Cre,EGFP,EGFP,TRUE,FALSE,FALSE,
9.234968724,8.089802689,0,0.107735335,272970747,0,0,1139.034679,0,0.472872727,0,MD,168301446,IMD,PT,0.003948671,0.012015408,0.076525108,0.089003776,MD,MD,0.993822135,0.959631439,,Grik4-Cre,EGFP,EGFP,TRUE,FALSE,FALSE,
9.234968724,3.695932846,0.208059046,0.635009656,272970747,0.108491865,1079.806396,648.9992296,643.6695843,0.564544866,0.242820978,MD,182185289,IMD,MD,0.003948671,0.252702111,0.076525108,0.102271626,MD,IMD,0.993822135,0.573033358,,Grm2-Cre_MR90,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
