id,injection structure,injection dmn fraction,projection dmn fraction,distance coefficient,DMN coefficient,DMN t values,DMN p values,injection core fraction,projection core fraction,core distance coefficient,DMN core coefficient,core t values,core p values
530574594,VISp,1.2142325785955092e-06,0.31880609008247424,-0.006842687802991743,-0.022634695563515772,[-179.20376391  -13.84522834 -669.01520168],[0.00000000e+00 1.46570944e-43 0.00000000e+00],0.0,0.20249785090239686,-0.006922354332743949,-0.04325078314787917,[-180.82686533  -25.08234479 -671.38853407],[0.00000000e+000 1.72961986e-138 0.00000000e+000]
530555292,VISp,0.0,0.11901707099160648,-0.005953164416871545,-0.07242880494120596,[-183.05615721  -49.99848337 -747.68877063],[0. 0. 0.],0.0,0.0760111057080734,-0.006021121803986923,-0.08441405571665123,[-185.20907463  -55.40750944 -753.1156868 ],[0. 0. 0.]
482578964,VISp,0.0,0.18506731999535564,-0.006177766817189997,-0.07009881802222168,[-207.89232787  -57.33861439 -879.07795966],[0. 0. 0.],0.0,0.11436459900441968,-0.0062927024699309456,-0.08861200948716919,[-211.94416524  -68.95509585 -885.07745753],[0. 0. 0.]
579203888,AUDpo,0.05742314873732339,0.2769958978394725,-0.007963715476955742,-0.06018808806987663,[-176.60367998  -27.46053475 -440.99244756],[0.00000000e+000 1.64551958e-165 0.00000000e+000],0.0,0.16348389288665455,-0.008003475246782535,-0.07900088647943505,[-177.70175723  -34.30200263 -444.89753279],[0.00000000e+000 1.19919521e-256 0.00000000e+000]
576332845,AUDp,0.04124009289419146,0.23721352550057823,-0.009500816642147067,-0.066826205931385,[-203.38225959  -28.9363464  -365.6780117 ],[0.00000000e+000 1.72302121e-183 0.00000000e+000],0.0,0.15244721659445112,-0.009532782777897219,-0.07507520897625364,[-204.16496171  -30.91454004 -369.64808882],[0.00000000e+000 4.83066206e-209 0.00000000e+000]
540145406,VISrl,0.8350590473130394,0.6654946105765284,-0.009981918491659704,0.10568281739871443,[-210.27762164   53.69245274 -496.19507785],[0. 0. 0.],0.4964530135287163,0.5411886634779841,-0.009934193127584574,0.10358625469920757,[-207.54648813   49.61062648 -497.02164764],[0. 0. 0.]
572588941,VISpm,0.5835203487379372,0.5715428522180164,-0.016247935226438703,-0.0021330907553359646,[-258.14685787   -0.95876896 -292.98618051],[0.         0.33767703 0.        ],0.16725281769098543,0.43491825370888054,-0.01643641851428062,-0.024873219469024044,[-257.52874754  -10.47964231 -288.33068919],[0.0000000e+00 1.0984917e-25 0.0000000e+00]
648253235,SSp-bfd,0.03305935509563467,0.43841248462541305,-0.005138373749232346,-0.0068464386370498675,[-136.17929839   -4.13754806 -749.70923619],[0.00000000e+00 3.51269588e-05 0.00000000e+00],0.0,0.3183014178292277,-0.005160441407123611,-0.01270175170185453,[-136.28392873   -7.27066789 -758.10011978],[0.00000000e+00 3.59823848e-13 0.00000000e+00]
272735030,SSp-bfd,0.9891011445960833,0.6593253296285101,-0.005645190019588755,0.021229472703590768,[-171.43953001   15.90256182 -918.33322205],[0.0000000e+00 6.9310071e-57 0.0000000e+00],0.7589751382748041,0.5297872485108628,-0.0056707515049397635,0.013422603083955043,[-170.74298878    9.47533251 -921.46711538],[0.00000000e+00 2.70392044e-21 0.00000000e+00]
266250195,VISp,0.0,0.19356352587763587,-0.007257101472556066,-0.06542507142469595,[-217.69610501  -48.34673228 -773.05854028],[0. 0. 0.],0.0,0.11063927485290587,-0.007397429232012212,-0.08987039236612321,[-222.17077666  -63.20015963 -775.89041011],[0. 0. 0.]
510834706,VISal,0.0,0.39882148929458583,-0.004569275265864479,-0.003590505767430252,[ -179.10903949    -3.00950007 -1048.57751028],[0.         0.00261731 0.        ],0.0,0.28295879401067986,-0.004592474723529921,-0.01736128968392786,[ -179.84562      -13.81858541 -1056.26246582],[0.00000000e+00 2.12165025e-43 0.00000000e+00]
286313491,ILA,0.9734048171964041,0.8522447053714597,-0.004949860327954157,0.10801952232412282,[ -83.6770655    52.49791413 -565.01063639],[0. 0. 0.],0.9705556020366104,0.8174385833921666,-0.004514122653698285,0.15430671878314217,[ -77.82452807   72.69662384 -603.54058025],[0. 0. 0.]
495562600,VISl,0.0,0.19303000940258405,-0.006235528480505938,-0.06572721555923178,[-193.53745668  -43.9414372  -720.65282791],[0. 0. 0.],0.0,0.123751230720963,-0.006286715340103654,-0.07809431361451341,[-195.3731361   -49.68870641 -726.52967123],[0. 0. 0.]
583747816,ACAd,0.9957204290837729,0.8931068590321986,-0.0071752746098891415,0.322773562774357,[ -88.85603569  119.42943178 -397.88012659],[0. 0. 0.],0.9957204290837729,0.8658494365807514,-0.005470462678540559,0.43701074879932533,[ -69.45000779  157.56702242 -440.89061173],[0. 0. 0.]
511550172,SSp-bfd,0.9173656595331935,0.7670462158312131,-0.006402302620688603,0.07306742131636323,[-161.01133356   46.28276151 -740.82735385],[0. 0. 0.],0.6036131192452886,0.629901381222536,-0.006402604091547803,0.06602304711845275,[-159.28427297   39.32303361 -741.29360941],[0. 0. 0.]
503809372,VISp,0.12383211904901911,0.5688173021318699,-0.0020087250330232988,0.002727778297877792,[ -121.14691584     4.09836411 -1974.59601769],[0.00000000e+00 4.16346376e-05 0.00000000e+00],0.00029157821422330817,0.39077223770673214,-0.0020500510974837023,-0.005993530041721262,[ -122.75751611    -8.49837044 -1981.73372141],[0.00000000e+00 1.94371658e-17 0.00000000e+00]
584895127,RSPd,0.9994369221248576,0.635140319185624,-0.006316069231677719,-0.025699343371075045,[-190.70468532  -22.97422363 -904.18659175],[0.00000000e+000 1.48586436e-116 0.00000000e+000],0.9986813319342973,0.5375882700105158,-0.00650806676623035,-0.042383240426051016,[-193.27560124  -35.42284941 -894.37676481],[0.00000000e+000 1.82222843e-273 0.00000000e+000]
182793477,MOs,0.9999109168365033,0.7482739141395949,-0.010357197089071662,0.10561724580560361,[-130.2592261    41.77156902 -348.47083979],[0. 0. 0.],0.9999109168365033,0.691582770742064,-0.009517596585505012,0.1516181648843622,[-116.454018     55.45211102 -358.26541395],[0. 0. 0.]
482581199,RSPd,0.10369640568972155,0.21210809150656537,-0.006883596922458737,-0.07133825238799474,[-206.24092209  -57.32707777 -795.33603338],[0. 0. 0.],0.0,0.07747875690903513,-0.007088211476559161,-0.1000731588792696,[-212.91671186  -76.63525162 -797.2301626 ],[0. 0. 0.]
648252402,VISpor,0.0,0.10199579183533526,-0.004794213789819798,-0.09780474193976735,[-159.67839779  -67.79923401 -750.87661662],[0. 0. 0.],0.0,0.06857979597775461,-0.004849431791496012,-0.09954674040677036,[-161.43016025  -65.55667811 -756.81037865],[0. 0. 0.]
657041814,SSp-bfd,0.2168979607959448,0.4204379660368959,-0.008371025760843443,-0.026499020565445952,[-181.35331312  -13.3988478  -547.20178255],[0.00000000e+00 6.56016926e-41 0.00000000e+00],0.052085884764950345,0.319489223289392,-0.008398720481267562,-0.030749839762838682,[-181.15042379  -14.71363118 -554.50474516],[0.00000000e+00 5.80026575e-49 0.00000000e+00]
496113850,RSPv,0.8363258914458324,0.5307363556725327,-0.008512997199293857,-0.046007309512915984,[-222.90813858  -34.02477266 -700.49247734],[0.00000000e+000 1.43561903e-252 0.00000000e+000],0.15286155754459824,0.290776473798904,-0.008827150372732379,-0.0829413575159661,[-230.28016332  -58.08875518 -695.37885708],[0. 0. 0.]
126117554,ACAv,1.0,0.931009082898213,-0.005720214987745727,0.17244996149426312,[ -70.46587013   73.36230255 -461.62906948],[0. 0. 0.],1.0,0.8880690593678752,-0.004707851061910427,0.22258342245156204,[ -56.88012813   88.27424615 -476.10525388],[0. 0. 0.]
646525997,RSPagl,0.6940157162939473,0.5247037681620759,-0.012854011032259464,-0.047982283662994174,[-250.69339823  -27.05920099 -446.65869023],[0.00000000e+000 8.82018093e-161 0.00000000e+000],0.2936092624607227,0.37445000724195093,-0.013132459493079805,-0.07385640976759722,[-252.78764931  -39.07399041 -441.08621146],[0. 0. 0.]
576341623,RSPagl,0.9206587848508964,0.7301137315951074,-0.009272546406370593,0.0392902859489781,[-189.97714274   23.57027339 -566.95277325],[0.00000000e+000 1.45555007e-122 0.00000000e+000],0.6235007916656753,0.614766949061469,-0.00929474916829829,0.033633406678540645,[-186.47132558   18.77942553 -561.72137129],[0.00000000e+00 1.43347177e-78 0.00000000e+00]
536298726,VISp,0.0,0.12787257397932014,-0.0087606390438443,-0.0873124414209171,[-251.96307196  -63.55890715 -644.91678142],[0. 0. 0.],0.0,0.07619908585417816,-0.008918732984573418,-0.1110141124576352,[-257.11719438  -76.99549178 -646.56348492],[0. 0. 0.]
479755622,VISp,0.0,0.1930865462995667,-0.009108006111151992,-0.07703361886196525,[-247.84999135  -49.84842909 -607.66890341],[0. 0. 0.],0.0,0.12215230710271621,-0.009247730182196216,-0.10364771437035247,[-252.08613794  -63.86149656 -610.35047196],[0. 0. 0.]
518606617,VISrl,0.7620439858294338,0.5982442512705479,-0.010173755564961466,0.07573500064475447,[-193.56301323   34.48374367 -432.33466493],[0.00000000e+000 2.44246373e-259 0.00000000e+000],0.5212598937777736,0.4835482373338799,-0.010135904159903298,0.07546231402748671,[-191.54605943   32.4397509  -434.71381474],[0.00000000e+000 7.08296658e-230 0.00000000e+000]
183330908,AIp,0.0,0.15916136885927307,-0.0051710388685035115,-0.09108130513640658,[-154.10150671  -61.44645207 -746.85944152],[0. 0. 0.],0.0,0.06465140733331953,-0.0051819598551071135,-0.12469162049380972,[-156.10057546  -80.82508664 -762.04475655],[0. 0. 0.]
571100135,VISam,0.7371614052650601,0.6067531614580467,-0.01720967805662841,0.031931150486120385,[-241.83232234   12.87372992 -242.20228231],[0.00000000e+00 6.69382545e-38 0.00000000e+00],0.4335914487406669,0.4955488189905238,-0.017301354485426405,0.01890289736625661,[-238.89562587    7.11810947 -238.68578803],[0.00000000e+00 1.10011006e-12 0.00000000e+00]
182090318,AUDp,0.04603678002117195,0.3375988374544812,-0.006096826398002924,-0.03423414960785648,[-176.22484345  -20.02040299 -688.10140326],[0.00000000e+00 5.07126482e-89 0.00000000e+00],0.0,0.2003761796262642,-0.006121316965068682,-0.053822623458253505,[-177.27016345  -29.97544039 -693.88653203],[0.00000000e+000 1.05057055e-196 0.00000000e+000]
510417993,VISp,0.0,0.05198718207058147,-0.003921918230881623,-0.054861143733684614,[ -167.36565988   -58.98473024 -1190.02731418],[0. 0. 0.],0.0,0.02000505943738995,-0.003996803200844501,-0.06294332262397373,[ -170.21134488   -64.19368252 -1193.84801769],[0. 0. 0.]
479700629,VISl,0.0,0.21019977679754812,-0.008102624869090448,-0.06037255530774327,[-221.31061412  -35.16566895 -574.21902522],[0.0000000e+000 1.4668041e-269 0.0000000e+000],0.0,0.14234024929963773,-0.008156019127006678,-0.07759556162855688,[-223.07099167  -43.01941734 -578.36201097],[0. 0. 0.]
590988082,VISpor,0.0,0.1317688130902557,-0.0021839947046324443,-0.02741037269890964,[ -150.3722249    -40.04573208 -1829.7501208 ],[0. 0. 0.],0.0,0.062120777416874384,-0.002200340711304989,-0.03338069728163329,[ -151.92496834   -46.48575006 -1842.9727436 ],[0. 0. 0.]
479701339,VISp,0.0009542693368036088,0.22909785151394108,-0.009207684105933811,-0.06986586407811735,[-252.43840692  -46.82844806 -628.21853704],[0. 0. 0.],0.0,0.14396774238063764,-0.009366444409927621,-0.09841224669187404,[-257.14164295  -62.78363811 -630.10219951],[0. 0. 0.]
479984127,VISp,0.0,0.16703857934733288,-0.010978268541395768,-0.0936696954450667,[-281.42964991  -59.9058924  -517.40208686],[0. 0. 0.],0.0,0.10056928371337708,-0.011165201689360669,-0.12468969597505614,[-287.18218892  -76.05292021 -518.12946576],[0. 0. 0.]
518605900,VISal,0.026882206406637087,0.37227782379512725,-0.01102304750161219,0.009576620001917557,[-230.65773659    4.26680983 -377.37606046],[0.00000000e+00 1.98435775e-05 0.00000000e+00],0.00021670636107252309,0.2731271606534882,-0.011040815095607403,-0.006927962582207847,[-230.6796866    -2.92953304 -378.48683823],[0.         0.00339534 0.        ]
583748537,SSp-bfd,0.1667167255654688,0.41355041176613916,-0.013132212407912324,-0.00870220940288205,[-221.6481441    -3.29916675 -267.57048908],[0.      0.00097 0.     ],0.043811696051151885,0.32574130029242043,-0.013085476547404096,0.007914585817341238,[-220.14756124    2.84289638 -273.58020974],[0.         0.00447129 0.        ]
575782182,RSPagl,0.8815212718260022,0.7259151602365617,-0.014442201163920924,0.09451332111739513,[-219.51862859   42.07714914 -325.35735855],[0. 0. 0.],0.6992218411297051,0.6346665275633441,-0.014286801818158631,0.10073394643698463,[-212.63308783   41.73947023 -323.95856106],[0. 0. 0.]
272698650,SSp-ll,1.0,0.6603206372563629,-0.0077989499447872045,-0.0034060695723951984,[-121.84453016   -1.5343023  -468.62847797],[0.         0.12495787 0.        ],1.0,0.6221487074187882,-0.007423512619325492,0.030101272477242758,[-113.72983417   12.63855118 -477.58067144],[0.00000000e+00 1.36373204e-36 0.00000000e+00]
524667618,VISam,0.9835681304557151,0.7145722734761257,-0.011228867113234123,0.05333096247818864,[-216.74614153   28.86529588 -487.3786351 ],[0.00000000e+000 1.32780283e-182 0.00000000e+000],0.8066584555980605,0.6037070558561178,-0.011255926051534944,0.04579768259660438,[-213.38668265   23.14039185 -483.76588294],[0.00000000e+000 3.25139222e-118 0.00000000e+000]
657172447,VISpor,0.0,0.1637216367454552,-0.008929551721087897,-0.09623987249342011,[-200.30157175  -44.72518836 -373.56238123],[0. 0. 0.],0.0,0.11376372749128628,-0.00898251569913579,-0.1048582313258077,[-201.72309141  -46.37271929 -376.88988251],[0. 0. 0.]
596253012,VISp,0.00012321952648605458,0.2796670326472582,-0.0054196381689299335,-0.03690292879770063,[-180.50906747  -29.66699464 -920.82885104],[0.00000000e+000 9.81735605e-193 0.00000000e+000],0.0,0.20152120386514524,-0.005492346178323164,-0.04951164133328251,[-182.33544983  -37.71069078 -926.08411326],[0.00000000e+000 1.95641773e-309 0.00000000e+000]
167794131,VISal,0.009202683112860065,0.32886073718791686,-0.006817632856885247,-0.008610413990991161,[-170.89125145   -4.8178973  -616.64371859],[0.00000000e+00 1.45251104e-06 0.00000000e+00],0.0,0.22322764225746475,-0.006863077206058327,-0.028525474802443274,[-171.70449853  -15.14268617 -617.94870958],[0.00000000e+00 9.42892771e-52 0.00000000e+00]
592540591,RSPv,0.9943495414590293,0.7536574472291769,-0.011495024787364354,-0.008384404546810442,[-248.67184211   -5.44888938 -543.86862092],[0.00000000e+00 5.07820594e-08 0.00000000e+00],0.9852146332443186,0.6724185543479257,-0.011702490537371574,-0.028017460344189726,[-248.41626898  -16.98280939 -534.68194487],[0.00000000e+00 1.30441203e-64 0.00000000e+00]
298179622,SSs,0.0,0.27220246784829855,-0.005316393447975132,-0.04990914436849364,[-120.93919662  -24.20459967 -576.58327286],[0.00000000e+000 3.99304245e-129 0.00000000e+000],0.0,0.20934792167399577,-0.005336541195769902,-0.0456974400915158,[-121.11841404  -21.0169631  -584.26170437],[0.00000000e+00 6.82251386e-98 0.00000000e+00]
478376911,ACAd,1.0,0.9101909962742569,-0.005977598148938924,0.21112013029528098,[ -83.04251547   95.21304141 -496.20329477],[0. 0. 0.],1.0,0.8839944457707575,-0.004278344067572028,0.30089454196533916,[ -59.43602195  128.98562581 -533.5759224 ],[0. 0. 0.]
166083557,VISpor,0.0,0.06790539504384394,-0.005118222402766279,-0.10195763531582494,[-157.26252547  -66.82928827 -712.95348714],[0. 0. 0.],0.0,0.03900326422249275,-0.005194013059280099,-0.10854109247338352,[-159.81958067  -67.72080211 -717.36731577],[0. 0. 0.]
479982715,VISp,0.0,0.13794654273871076,-0.006268958721877231,-0.06164376311358388,[-189.64182302  -42.18311152 -749.77207973],[0. 0. 0.],0.0,0.09792675907427024,-0.006321219794275768,-0.06912763600962757,[-191.02678336  -44.9175231  -755.69086503],[0. 0. 0.]
554334685,VISpor,0.0,0.1572449359304163,-0.0055811976086412515,-0.0749527565343533,[-169.52417466  -48.46630458 -674.35036703],[0. 0. 0.],0.0,0.11078278648023061,-0.005628898446740853,-0.07943117960131446,[-171.04007985  -48.83975919 -679.15399747],[0. 0. 0.]
657334568,VISrl,0.8880490626675004,0.6986920113074276,-0.009958075126697557,0.11722584234870265,[-202.90424299   59.39418288 -504.23233828],[0. 0. 0.],0.5872755772338172,0.5762646453632007,-0.0099056095790521,0.11487697875541403,[-199.81165634   54.76932694 -504.35618106],[0. 0. 0.]
168164230,RSPagl,0.0,0.09901313331397556,-0.005005797592683773,-0.059077042336389496,[ -184.83516012   -57.0005329  -1010.39931963],[0. 0. 0.],0.0,0.05826088834828617,-0.005119751757556756,-0.07270247283151576,[ -188.73775666   -66.56836685 -1011.60461493],[0. 0. 0.]
502074651,VISpm,0.6633557551318531,0.6357739356079865,-0.011535955125308271,0.06388061577867626,[-222.35159818   33.13893601 -452.56195711],[0.00000000e+000 9.34569385e-240 0.00000000e+000],0.41372206080179236,0.5252771955740957,-0.011585826403567447,0.0505395322470949,[-220.11365055   24.56370726 -448.57477027],[0.00000000e+000 6.46108618e-133 0.00000000e+000]
286482701,ACAv,1.0,0.8732837473743839,-0.004493083363257891,0.3920405971066395,[ -53.67527524  138.00558068 -402.8505583 ],[0. 0. 0.],1.0,0.8317685547870141,-0.0031964104317542333,0.49179555783874607,[ -39.16980566  168.79875856 -439.10351568],[0. 0. 0.]
272929308,VISrl,0.9355274486627889,0.6523873290522826,-0.007055605744595912,0.0680511507851525,[-181.45295372   42.64856418 -717.04841559],[0. 0. 0.],0.662754040984366,0.5272020766100923,-0.007046466537482679,0.05981629943313915,[-179.47555767   35.29007889 -716.53110396],[0.00000000e+000 1.90743611e-271 0.00000000e+000]
120875816,SSp-n,0.0,0.1338255521703368,-0.0063952403743779,-0.24117506933575694,[-124.05562196 -110.3237495  -504.37059437],[0. 0. 0.],0.0,0.08622451126922337,-0.00648477156185593,-0.24264575447587566,[-124.62616685 -104.52597866 -515.50472692],[0. 0. 0.]
166054929,RSPv,0.999817159350385,0.6810708174826734,-0.016846131721283603,-0.044642957727734967,[-267.10817311  -21.43721039 -306.21236459],[0.00000000e+000 9.23317212e-102 0.00000000e+000],0.999817159350385,0.6012437042739313,-0.017181654218322847,-0.07081715736127592,[-266.90402123  -31.66772929 -298.25954713],[0.00000000e+000 3.30240286e-219 0.00000000e+000]
566992832,VISp,0.018121711358164434,0.3696421623126509,-0.00025719593536575533,-0.0014283078675048078,[  -43.83494094    -6.02138424 -5862.09914595],[0.0000000e+00 1.7341857e-09 0.0000000e+00],0.0,0.19831891503878846,-0.0002664791547878492,-0.0032017843262859835,[  -45.12650456   -12.74790098 -5899.08517881],[0.00000000e+00 3.38082849e-37 0.00000000e+00]
166082842,MOp,1.0,0.6202992757578173,-0.00831520360231508,-0.04522019679341383,[-120.51549501  -19.86785819 -430.84989734],[0.00000000e+00 1.06034222e-87 0.00000000e+00],1.0,0.5742441312769185,-0.007921146761719663,-0.0157124662650273,[-111.71782494   -6.38538868 -438.02101295],[0.0000000e+00 1.7156814e-10 0.0000000e+00]
535692871,VISp,0.0,0.10222734135386628,-0.006724966094800652,-0.08029980177744989,[-226.20281285  -63.19301879 -807.08799323],[0. 0. 0.],0.0,0.05552862128085335,-0.006822603118966281,-0.09704691497478807,[-229.9797495   -72.74914871 -812.5590138 ],[0. 0. 0.]
563179067,AUDpo,0.3561153036508307,0.4271769867153767,-0.005615953793155631,-0.005311288800422198,[-178.57148879   -3.4547662  -770.60579249],[0.         0.00055096 0.        ],0.0,0.23480385476665303,-0.005641433739481836,-0.030235255540023598,[-179.47562286  -18.70336454 -775.28767409],[0.00000000e+00 5.96292658e-78 0.00000000e+00]
286314623,SSs,0.0,0.04804567359011565,-0.005042401586769073,-0.2562692039997169,[-121.78048378 -132.52218846 -605.26510991],[0. 0. 0.],0.0,0.022565131636673275,-0.005107104696630598,-0.25122951228635365,[-122.06946174 -122.21226832 -617.25684943],[0. 0. 0.]
496151571,MOs,1.0,0.9308878818143089,-0.006573390255012233,0.024716321395514246,[-150.13517344   19.68980398 -826.17457503],[0.00000000e+00 3.58047491e-86 0.00000000e+00],1.0,0.9157399211047073,-0.005989879884823203,0.05083498751635301,[-129.48658367   36.43291091 -814.40721421],[0.00000000e+000 4.48389951e-289 0.00000000e+000]
501115762,VISp,0.0,0.10219434451686314,-0.00743094779924364,-0.08234936329171305,[-230.31767219  -63.95425368 -752.35175378],[0. 0. 0.],0.0,0.05593837976680151,-0.007569132070336715,-0.10256573985650042,[-234.96992432  -75.83236747 -755.55261409],[0. 0. 0.]
603479758,VISp,0.0,0.0996754317036333,-0.006219669491232753,-0.0792987180980731,[-202.9093769   -60.10842652 -777.45358335],[0. 0. 0.],0.0,0.05764867254305287,-0.0063014681228082126,-0.09146338360566159,[-205.75976051  -65.95691201 -781.83392657],[0. 0. 0.]
156741826,ORBl,0.9578701085366608,0.8208832804218588,-0.008062401513157947,0.2615876715269744,[-139.52971928  107.75058199 -422.28478567],[0. 0. 0.],0.8703129358232938,0.6915020577356249,-0.008443306025646483,0.2503880894457139,[-146.89303882   98.55130325 -425.52052417],[0. 0. 0.]
536299435,VISp,0.04840228852886145,0.29040954356883664,-0.008855734759274304,-0.0431095601610878,[-223.57941415  -25.81732838 -587.55555012],[0.00000000e+000 1.39450394e-146 0.00000000e+000],0.0,0.1873027329148711,-0.008973315744836303,-0.06941227823089724,[-226.27758265  -39.46529373 -588.87563454],[0. 0. 0.]
657042668,VISp,0.7382931895567482,0.6623468889149484,-0.012007030248321967,0.12267120199562442,[-228.91447921   59.76494823 -426.13217837],[0. 0. 0.],0.5078802276734528,0.5386971084242157,-0.011984928098390442,0.11331411010480147,[-225.5428718    51.79691568 -422.88174363],[0. 0. 0.]
479983421,VISp,0.0446469540506355,0.26358051631044505,-0.00762225729996896,-0.039370529944559085,[-206.76172704  -25.53603175 -676.83896955],[0.0000000e+000 1.8588853e-143 0.0000000e+000],0.0,0.17221589925982167,-0.0077235858898868255,-0.06061455254182735,[-209.08328976  -37.29347192 -679.14594443],[0.00000000e+000 1.03461974e-302 0.00000000e+000]
501004474,VISp,0.3589334735810637,0.5056512160211483,-0.008246838149745795,-0.0023215641800997666,[-217.14005626   -1.5524926  -681.04905985],[0.         0.12054697 0.        ],0.1729721273014351,0.3637499602610602,-0.008367370309800774,-0.02473292185325121,[-218.71965486  -15.60740078 -678.93950994],[0.00000000e+00 7.31767677e-55 0.00000000e+00]
562061175,VISp,0.28323583195380697,0.4796803186999234,-0.007297023233620394,-0.0018725554617884943,[-201.03738641   -1.27680488 -735.7109765 ],[0.         0.20167355 0.        ],0.12474926887575909,0.34547791582704496,-0.007401366623442816,-0.02356944399844718,[-202.67809665  -15.18318717 -735.35130393],[0.00000000e+00 5.09453537e-52 0.00000000e+00]
159753308,VISam,0.8700278131162712,0.5936501015059491,-0.010608176085916021,0.0027362729417981235,[-227.01172346    1.63982305 -543.08541542],[0.         0.10104452 0.        ],0.6103645023343798,0.48014142982023117,-0.010741681058022597,-0.013225674321166725,[-226.16731845   -7.4125117  -537.43207593],[0.0000000e+00 1.2471815e-13 0.0000000e+00]
562521707,RSPd,0.33933842872507075,0.34662146550891265,-0.008325977366191662,-0.07030097952124548,[-199.09945497  -46.26001595 -594.84830111],[0. 0. 0.],4.6219080021123624e-05,0.18745197234509045,-0.008577543768391756,-0.10028544086228308,[-204.43250472  -62.51646571 -591.84756692],[0. 0. 0.]
159832064,RSPv,0.9976576424172257,0.8925078145661641,-0.017539139968017835,0.06594364790011087,[-254.66289111   32.52863938 -335.39846123],[0.00000000e+000 4.03341107e-231 0.00000000e+000],0.9976576424172257,0.8601951124438908,-0.01719485211745406,0.08155783373029535,[-240.26827885   36.80096432 -332.04935889],[0.00000000e+000 7.20038036e-295 0.00000000e+000]
546103149,VISp,0.0,0.23858335322950994,-0.009869981487401293,-0.06174023063525691,[-248.37662397  -38.57331925 -539.21459228],[0. 0. 0.],0.0,0.1600818248101371,-0.010012324264600359,-0.08586251370455855,[-251.5850734   -50.9140813  -539.37704682],[0. 0. 0.]
576340889,VISpor,0.0,0.11632977126905893,-0.0054547925834167454,-0.08900366211660693,[-174.14483338  -59.67691234 -721.88843906],[0. 0. 0.],0.0,0.07306850341621711,-0.005507191409440193,-0.09629007747778606,[-176.01110639  -61.4352344  -728.20741104],[0. 0. 0.]
656959718,VISa,0.9887279504585905,0.7916494563566971,-0.006468991064697352,0.0709347568510057,[-186.00095426   53.15774529 -860.20144135],[0. 0. 0.],0.8775310747299109,0.6887815729423238,-0.006440600751142556,0.0686404883553024,[-182.78180966   48.25871701 -860.711599  ],[0. 0. 0.]
286417464,VISpl,0.0,0.04470100913943273,-0.0014508613932776929,-0.02205972504489484,[ -120.5895254    -41.43962153 -2368.52260264],[0. 0. 0.],0.0,0.023778741466643275,-0.0014709230294487723,-0.023353165288358874,[ -122.29076402   -41.7101214  -2375.10748892],[0. 0. 0.]
562671482,AUDp,0.10014616027014261,0.30274445917877923,-0.00974753670810555,-0.029668510246579405,[-204.75220401  -12.65348687 -370.2852455 ],[0.00000000e+00 1.12797915e-36 0.00000000e+00],0.0,0.1974549773830972,-0.009766559392072185,-0.04168782802190618,[-205.18109081  -16.9022977  -373.50448104],[0.00000000e+00 5.11084458e-64 0.00000000e+00]
297652799,SSp-ll,0.9487205961784354,0.7141765012854613,-0.006868900221217818,0.010747172665923121,[-116.63581241    5.30116361 -528.33475178],[0.00000000e+00 1.15264326e-07 0.00000000e+00],0.9485737788601246,0.6787899271450096,-0.006568226512217634,0.035501313730154666,[-109.12188854   16.28547437 -534.29980552],[0.00000000e+00 1.44475141e-59 0.00000000e+00]
168163498,SSs,0.0,0.08343790016907032,-0.005762408473939193,-0.39470608822957376,[-105.09732618 -151.76016881 -366.87753778],[0. 0. 0.],0.0,0.0321995665048608,-0.005898476564884345,-0.4324896045098626,[-108.33925751 -159.17614579 -380.43101193],[0. 0. 0.]
517072832,VISp,0.0,0.1305335278678308,-0.0011466034969696039,-0.01615904104021776,[ -106.47548011   -36.39126226 -2951.04554346],[0.00000000e+000 2.01256769e-288 0.00000000e+000],0.0,0.08829702008955345,-0.001166606235531907,-0.01851039185863146,[ -107.9149529    -39.47099747 -2966.85072931],[0. 0. 0.]
121510421,VISp,0.0,0.1180998399824841,-0.0044096028334305384,-0.05008900642059516,[ -189.78301428   -51.68856846 -1189.3669026 ],[0. 0. 0.],0.0,0.07657702024316641,-0.004480700308256071,-0.060116985135344136,[ -192.67495923   -58.91566167 -1194.57477446],[0. 0. 0.]
562520963,VISl,8.393262127284385e-06,0.2703572482845705,-0.005760744900725274,-0.0302601093732367,[-177.99703374  -20.33068893 -766.25068815],[0.0000000e+00 9.7426466e-92 0.0000000e+00],0.0,0.19286826248349578,-0.00580124879057551,-0.04406725805957168,[-179.15869915  -28.12806685 -771.75016554],[0.00000000e+000 1.57922567e-173 0.00000000e+000]
593016678,VISp,0.0,0.061715847030901584,-0.005964799066464469,-0.08622559872918384,[-194.99322577  -64.88343513 -759.51033595],[0. 0. 0.],0.0,0.03361738909885325,-0.006044387460250079,-0.09620144951669926,[-197.78084141  -68.87274882 -763.45014039],[0. 0. 0.]
183171679,SSp-bfd,1.0,0.7718994587630476,-0.0014489323471359988,0.006396648857136367,[ -100.20730487    11.43217057 -2505.69813101],[0.00000000e+00 2.99130795e-30 0.00000000e+00],0.9958501862029614,0.6626639628881685,-0.0014596667207603282,0.004106164709770432,[  -99.84627807     6.89921084 -2518.50030541],[0.00000000e+00 5.25430888e-12 0.00000000e+00]
478582494,ORBm,0.9927736944110223,0.7578216139889471,-0.0030858594684144286,0.25388864865113736,[ -49.52630106  100.1088601  -458.27720801],[0. 0. 0.],0.9927630391782273,0.6722222472591438,-0.003137756959428438,0.2842327769667288,[ -51.44528544  108.82530351 -480.24755061],[0. 0. 0.]
